term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
annunciare,True,annunciare,to announce,verb,to announce,"Verbs & Actions,Communication & Media",,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb; -ciare spelling without double i; uses auxiliary avere,Voglio annunciare una cosa.,I want to announce something.,666c547a8876a445b8fe7e270ff8dc7c707f27b43f344ba70346308947fedbff,20c14cf24fc6a444ae7a53f690b9b6b3d043a217dc111e84a8888b3b40e19022,1392.0,1584.0,ahn-noon-CHYAH-reh
annunciando,False,annunciare,to announce,verb,announcing,"Verbs & Actions,Communication & Media",,,,,gerund,,False,False,False,,,,,gerund form,Sto annunciando il vincitore.,I am announcing the winner.,d0420770f9cc28e45de1e85428d45190e17c76e9f909e68a12093e9efbf28256,e85f5fdacdf2d9a2d72d1c5553f5886c31319b6244db0a9e5913e19ab1e0f00e,1272.0,1704.0,ahn-noon-CHYAHN-doh
annunciato,False,annunciare,to announce,verb,announced,"Verbs & Actions,Communication & Media",,,masculine,singular,participle,past,False,False,False,,,,,past participle masculine singular,L'ho annunciato.,I announced it.,34286e8194fb8324e99db946bc6383bf787dc1ae54f5834c248c2aedd18ca7a9,9577942138f1f1b8eb3e391d5fc84b84269ecd3f48732970c0010e6347c3d497,1272.0,1656.0,ahn-noon-CHYAH-toh
annunciata,False,annunciare,to announce,verb,announced,"Verbs & Actions,Communication & Media",,,feminine,singular,participle,past,False,False,False,,,,,past participle feminine singular,L'ho annunciata.,I announced it.,0953f4db98aa59f65a3c0c8ae3fde9a1e512e2ab9f3eff9e3a0d64b74b91d388,9577942138f1f1b8eb3e391d5fc84b84269ecd3f48732970c0010e6347c3d497,1272.0,1632.0,ahn-noon-CHYAH-tah
annunciati,False,annunciare,to announce,verb,announced,"Verbs & Actions,Communication & Media",,,masculine,plural,participle,past,False,False,False,,,,,past participle masculine plural,Li ho annunciati.,I announced them.,fda5f81f5d46fb544b5e0ae69f6c9ce44b02fbd8f87d2f83125117503673e1ad,9577942138f1f1b8eb3e391d5fc84b84269ecd3f48732970c0010e6347c3d497,1272.0,1656.0,ahn-noon-CHYAH-tee
annunciate,False,annunciare,to announce,verb,announced,"Verbs & Actions,Communication & Media",,,feminine,plural,participle,past,False,False,False,,,,,past participle feminine plural,Le ho annunciate.,I announced them.,24685bca44a9fafe85b5255a8e3f98b9182c896309c60e77e96411b2c249f9fb,9577942138f1f1b8eb3e391d5fc84b84269ecd3f48732970c0010e6347c3d497,1272.0,1608.0,ahn-noon-CHYAH-teh
annuncio,False,annunciare,to announce,verb,I announce,"Verbs & Actions,Communication & Media",,1s,,,indicative,present,False,False,False,,,,,,Io annuncio la novità.,I announce the news.,d7076b61e37fe3e1a88630830e3d3062daf587b96890303e7495be24e251bfa1,efc85a3880b9724fefdde47035b44be3f2c5a36ac21896daf95fed03e382735d,1392.0,1464.0,ahn-NOON-chyoh
annunci,False,annunciare,to announce,verb,you announce,"Verbs & Actions,Communication & Media",,2s,,,indicative,present,False,False,False,,,,,,Tu annunci il tuo arrivo.,You announce your arrival.,5fdb5540207fe0d26221a862c01fd3a4d3bd53995ed240a4e962317b6f057cbd,4183aa6c8773380bc75ddc6aa952cf53f1dac4a323a474ef0b15dab300399a7a,1416.0,1440.0,ahn-NOON-chee
annuncia,False,annunciare,to announce,verb,he announces/she announces/you (formal) announce,"Verbs & Actions,Communication & Media",,3s,,,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui annuncia le date.,He announces the dates.,6d3187d8bcbf01d3fc1196c8cc4077123b93cad1b84c8b2a731e4cd116f38fa8,6f3086d2e3041f39a89bb54d8e713284445e1e7750b85e975a2c0dade2939ca7,5232.0,1440.0,ahn-NOON-chyah
annunciamo,False,annunciare,to announce,verb,we announce,"Verbs & Actions,Communication & Media",,1p,,,indicative,present,False,False,False,,,,,,Noi annunciamo i risultati.,We announce the results.,b8c0a7df90cf7b8c1a769930b1a0df45fbfeae69b3271bf24d8a95c620b14b71,45d885da16f07749ad75db047663fc74ed7e9e3277403a8aaeee123a39f49e6e,1416.0,1632.0,ahn-noon-CHYAH-moh
