text	pronunciation	lemma	pos	translation_en	token_count	token_pct	group_count	group_pct	parts_lemma	parts_pos	xpos	deprel	feats	token_hash	group_hash	sentence_1_it	sentence_1_en	sentence_2_it	sentence_2_en	sentence_3_it	sentence_3_en
il	EEL	il	DET	the (masculine)	21785	0.020835	62131	0.059421	il	DET	RD	det	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	ca056673-0fec-51df-aa78-91d137c6be22	e5de14ca-b785-57e7-ae0b-4d8d72b47700	Bisogna estirpare il male del mondo.	The evil of the world has to be extirpated.	Tu stai leggendo Il Conte di Montecristo?	Are you reading The Count of Monte Cristo?	Aaah!! Il mio computer è rotto!	Aaah!! My computer is broken!
la	LAH	il	DET	the (feminine)	20228	0.019346	62131	0.059421	il	DET	RD	det	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	70af3935-65f5-5270-9006-6d8a9ad933b5	e5de14ca-b785-57e7-ae0b-4d8d72b47700	Tom ha la migliore collezione di monete che io abbia mai visto.	Tom has the best coin collection I've ever seen.	Hai vinto la corsa?	Did you win the race?	La sua morte è stata una grossa perdita per il nostro paese.	His death was a great loss to our country.
l'	L	il	DET	the (before a vowel)	6559	0.006273	62131	0.059421	il	DET	RD	det	Definite=Def|Number=Sing|PronType=Art	79de0ccb-2172-5399-b99f-ade09a88c14d	e5de14ca-b785-57e7-ae0b-4d8d72b47700	L'industria automobilistica è una delle industrie principali in Giappone.	The automobile industry is one of the main industries in Japan.	Quindi parli anche l'inglese?	So do you also speak English?	L'acqua bolle a cento gradi Celsius.	Water boils at 100 degrees Celsius.
i	EE	il	DET	the (masculine plural)	5965	0.005705	62131	0.059421	il	DET	RD	det	Definite=Def|Gender=Masc|Number=Plur|PronType=Art	27fbf1e4-d46d-5226-b72f-e83f4d1ba0d9	e5de14ca-b785-57e7-ae0b-4d8d72b47700	Voi correte tutti i giorni?	Do you run every day?	Lui non ascolterebbe i miei consigli.	He wouldn't listen to my advice.	Non seguirebbe i miei consigli.	He would not follow my advice.
le	LEH	il	DET	the (feminine plural)	5274	0.005044	62131	0.059421	il	DET	RD	det	Definite=Def|Gender=Fem|Number=Plur|PronType=Art	0232d8ec-3c64-5fe6-a912-c68f252eba93	e5de14ca-b785-57e7-ae0b-4d8d72b47700	Mi facevano male le gambe dopo la lunga camminata.	My legs ached after the long walk.	Sono una chiocciola, e le chiocciole non sono mai di fretta.	I am a snail and snails are never in a hurry.	Sono le sei e venti.	It's twenty past six.
gli	LYEE	il	DET	the (masculine plural)	1603	0.001533	62131	0.059421	il	DET	RD	det	Definite=Def|Gender=Masc|Number=Plur|PronType=Art	9ac39d22-f599-52d2-9387-74c8ded2b229	e5de14ca-b785-57e7-ae0b-4d8d72b47700	A te piace osservare gli uccelli, vero?	You like to observe birds, don't you?	Questo show è troppo vivace per gli adolescenti.	This show is too racy for teenagers.	Non indosso più gli occhiali.	I don't wear glasses anymore.
lo	LOH	il	DET	the (masculine) (before s+consonant)	699	0.000669	62131	0.059421	il	DET	RD	det	Definite=Def|Gender=Masc|Number=Sing|PronType=Art	569615ad-c38c-555e-b2a7-af9245f5a17b	e5de14ca-b785-57e7-ae0b-4d8d72b47700	È lo stesso ogni volta.	It's the same every time.	Tom e Mary vivono sotto lo stesso tetto.	Tom and Mary live under the same roof.	Lo smog ricopriva Tokyo.	Smog hung over Tokyo.
tel	TEHL	il	DET	Tel	8	8e-06	62131	0.059421	ti+il	PRON+DET	RD	det	Clitic=Yes|Number=Sing|Person=2|PronType=Prs|Definite=Def|Gender=Masc|PronType=Art	4bbc74d1-97c2-5c6c-9eba-5686e5bbeb7b	e5de14ca-b785-57e7-ae0b-4d8d72b47700	Io sono a Tel Aviv.	I'm in Tel Aviv.	La città in cui sono nato è Tel Aviv.	The city in which I was born is Tel Aviv.	Loro se ne vanno oggi dal Cairo per andare verso Tel Aviv.	They are leaving Cairo today, heading for Tel Aviv.
sei	SAY	il	DET	are (second person)	7	7e-06	62131	0.059421	si+il	PRON+DET	RD	det	Clitic=Yes|Person=3|PronType=Prs|Definite=Def|Gender=Masc|Number=Plur|PronType=Art	0792c5ac-37b3-5d6c-996b-30389bfae761	e5de14ca-b785-57e7-ae0b-4d8d72b47700	Pronto? Sei ancora lì?	Hello? Are you still there?	Smettila di contribuire a Tatoeba. Sei drogata.	Stop contributing to Tatoeba. You're addicted.	Stai poco bene? Sei pallido.	Are you sick? You look pale.
stella	STEHL-lah	il	DET	star	2	2e-06	62131	0.059421	questo+il	PRON+DET	RD	det	Gender=Masc|Number=Sing|PronType=Dem|Definite=Def|Gender=Fem|PronType=Art	133209b1-6efc-52e1-b104-45fb10428ccc	e5de14ca-b785-57e7-ae0b-4d8d72b47700	Non riusciamo a vedere alcuna stella stanotte.	We can't see any stars tonight.	Noi non riusciamo a vedere alcuna stella stanotte.	We can't see any stars tonight.		
