term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
fingersi,True,fingersi,to pretend to be,verb,to pretend to be,"core,verb",,,,,non-finite,infinitive,False,False,False,,,,,reflexive verb of 'fingere'; uses auxiliary essere; past participle 'finto',Fingersi malati è sbagliato.,To pretend to be sick is wrong.,8c6c6a9283e29efc3848e9fb0793f4d71b3343c724c66e1a739535f2edc26cf8,e1457cf2fbc1797d0a1c8a70e179fff098a35836c024ccb618fc33fa6c737e7d,1632.0,1632.0,feen-JEHR-see
fingendosi,False,fingersi,to pretend to be,verb,pretending to be,"core,verb",,,,,gerund,,False,False,False,,,,,gerund form,Si è salvato fingendosi turista.,He saved himself by pretending to be a tourist.,39aaa60b26d069065b435106a58eb0f387a176f92374ea40511e1d255911271f,95eef1984f48a403fa472b7c0a64c7deb6c2c1e7224e6f7bd8a657a54f73daff,1560.0,1824.0,feen-jehn-DOH-see
finto,False,fingersi,to pretend to be,verb,pretended,"core,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle; masculine singular,Mi sono finto malato.,I pretended to be sick.,319f19e6215016cf1eb3bb3b8de18cf37167d8331aba93c3b9d450e104e0079f,662cce7f0a4faeb8b2610b2e75d0f606b222429b4f42da6c15743c7bd834cb63,1272.0,1392.0,FEEN-toh
finta,False,fingersi,to pretend to be,verb,pretended,"core,verb",,,feminine,singular,participle,past,False,False,False,,,,,past participle; feminine singular,Mi sono finta distratta.,I pretended to be distracted.,a757731d6cf11ef17765a4f84ae3fd7309213cb1b1391b448837e382ff46c356,662cce7f0a4faeb8b2610b2e75d0f606b222429b4f42da6c15743c7bd834cb63,1272.0,1392.0,FEEN-tah
finti,False,fingersi,to pretend to be,verb,pretended,"core,verb",,,masculine,plural,participle,past,False,False,False,,,,,past participle; masculine plural,Ci siamo finti studenti.,We pretended to be students.,f3d633a6142e4ee7c9eec71dc281e833e758874a5f749b7c764854bdcfb2b373,662cce7f0a4faeb8b2610b2e75d0f606b222429b4f42da6c15743c7bd834cb63,1272.0,1368.0,FEEN-tee
finte,False,fingersi,to pretend to be,verb,pretended,"core,verb",,,feminine,plural,participle,past,False,False,False,,,,,past participle; feminine plural,Ci siamo finte guide.,We pretended to be guides.,487824f78d5d4056dcbc544e9f1f6b637647a7fe1560472855e3233764736b47,662cce7f0a4faeb8b2610b2e75d0f606b222429b4f42da6c15743c7bd834cb63,1272.0,1344.0,FEEN-teh
mi fingo,False,fingersi,to pretend to be,verb,I pretend to be,"core,verb",,1s,,singular,indicative,present,False,False,False,,,,,reflexive form,Mi fingo occupato al telefono.,I pretend to be busy on the phone.,dd9d1b1e9772edd0b421b433b92e96181018f0b7a4006cf47d3e0cbda4e44124,3e594b99aefa80bc0a6c8ba2d91a7905b9ba6997c01e7386faac3100894b6332,1608.0,1488.0,MEE FEEN-goh
ti fingi,False,fingersi,to pretend to be,verb,you pretend to be,"core,verb",,2s,,singular,indicative,present,False,False,False,,,,,reflexive form,Ti fingi esperto di vino.,You pretend to be an expert in wine.,3aafc3629a75debc401ec30d406bd10006869b2d2e04ccd548c12cbb35720df4,54d78eedc8ee601aba6f930a2ca8b2b5f73173ccbeca7aea2ceee4fd230c8378,1656.0,1464.0,TEE FEEN-jee
si finge,False,fingersi,to pretend to be,verb,he pretends to be/she pretends to be/you (formal) pretend to be,"core,verb",,3s,,singular,indicative,present,False,False,False,,,,,reflexive form; also used as formal 'Lei',Si finge interessato.,He pretends to be interested.,1ea6a1226b2c1ec6fbce214015e05ad4e956bf14328b0ef69e010592edb36227,8096ada891b494a7701c1baef59db15d29f84543b144e3a3174e323b1e902d95,5928.0,1584.0,SEE FEEN-jeh
ci fingiamo,False,fingersi,to pretend to be,verb,we pretend to be,"core,verb",,1p,,plural,indicative,present,False,False,False,,,,,reflexive form,Ci fingiamo turisti.,We pretend to be tourists.,566f56d539951dcb5a0afa95ead38f1b238c33dc3630b3a141be42c79ab69781,61c51416b4eb84f3e74422b88c6fc2f047091d12090ed5724f08fc230437996b,1656.0,1704.0,CHEE feen-JYAH-moh
vi fingete,False,fingersi,to pretend to be,verb,you (plural) pretend to be,"core,verb",,2p,,plural,indicative,present,False,False,False,,,,,reflexive form,Vi fingete amici.,You pretend to be friends.,18e3c3e11e4099f4327f0615d2d6ed83f2c0410d67f5f3bcbe61551e9f25991f,c83722f70d161a354d9b9a6c5d2a27ae957fe26969a9a76dcc0ee3e1bdd99a23,2808.0,1680.0,VEE feen-JEH-teh
si fingono,False,fingersi,to pretend to be,verb,they pretend to be,"core,verb",,3p,,plural,indicative,present,False,False,False,,,,,reflexive form,Si fingono innocenti.,They pretend to be innocent.,26184bdd7700f77cc925c878c3faf8d0a32abb8473d189fea3aaba0b68666dbb,139e5670cf6fc5db81506e65d880515960a47f2c0b425020409a50ebf616fe62,1680.0,1704.0,SEE feen-GOH-noh
mi fingevo,False,fingersi,to pretend to be,verb,I was pretending to be,"core,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,reflexive form,Da bambino mi fingevo malato.,As a child I used to pretend to be sick.,23ed4d1ee115c9d048f9257259b2fbecb625596abd211af19f5223ccdc3b0d50,0bb014238ab8fae3d233681ba0c43411584fbcf2154b602afb7a4ede2a7f03e8,1872.0,1632.0,MEE feen-JEH-voh
ti fingevi,False,fingersi,to pretend to be,verb,you were pretending to be,"core,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,reflexive form,Ti fingevi stanco ogni sera.,You used to pretend to be tired every evening.,c2342c1487d071aec03046b9a294a2ac052d1085238161eea64b31d843361e2e,8d0704b356ca95c8ff062ff210c2e93a84675e2423274bbf5be516cf065b40f2,1896.0,1584.0,TEE feen-JEH-vee
si fingeva,False,fingersi,to pretend to be,verb,he was pretending to be/she was pretending to be/you (formal) were pretending to be,"core,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,reflexive form; also used as formal 'Lei',Si fingeva felice al lavoro.,He used to pretend to be happy at work.,330f7d9bb7860860d4d3e9065ac709eeeeef9d299d7728a77c0fbadc6497edcd,601d05f0431e4cff0b77d07c708e6d043c412b489ea6cf049d04ec303d5c603c,6840.0,1752.0,SEE feen-JEH-vah
ci fingevamo,False,fingersi,to pretend to be,verb,we were pretending to be,"core,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,reflexive form,Ci fingevamo ricchi per scherzo.,We used to pretend to be rich for fun.,4483604d5fe26f2fbecc68684895602d27db972692397afb4734b507d5f97359,05ecfab4767abd6402fd6172471feb8565730ca1713407f65b8fea3d56283e5b,1896.0,1800.0,CHEE feen-jeh-VAH-moh
vi fingevate,False,fingersi,to pretend to be,verb,you (plural) were pretending to be,"core,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,reflexive form,Vi fingevate stranieri.,You used to pretend to be foreigners.,c87927184e5fa9ccdd1f9ae26f8b6f71d014f178672834a9e3731c27498b1551,303ba467a8806b78821d2a78b05513713d1e81fbab653a869b06c84edd4068a8,3048.0,1800.0,VEE feen-jeh-VAH-teh
si fingevano,False,fingersi,to pretend to be,verb,they were pretending to be,"core,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,reflexive form,Si fingevano occupati.,They used to pretend to be busy.,e7d2e2a3043ab8096ceed8ce15d04a171a237f1295933e0d885c1fff6e40022c,9d36f28eb2cb8fb08092b1614d1a5805e0df80feb5ad42ec0353834ff27ce74f,1896.0,1896.0,SEE feen-jeh-VAH-noh
