term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
entrare,True,entrare,to enter,verb,to enter,"core,motion",,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb; intransitive; used with auxiliary essere in compound tenses,Voglio entrare subito.,I want to enter right away.,0dc2bb8c82349b29dd9d9034bea71f6035a1a5b76cba15a9ad8e4f6d86631174,3fb95c0c7d1fab31966093c9225f05444227ebd909f8c06f78b75c81c53e164f,1152.0,1392.0,ehn-TRAH-reh
entrando,False,entrare,to enter,verb,entering,"core,motion",,,,,gerund,,False,False,False,,,,,gerund form,Sto entrando adesso.,I am entering now.,a6102962d8b0b92d990f6822cd435c7b1be62037706ce4f71047f6e421e63424,91f90ca1ed3c13f599662046de6ee9165d67a10e84b6434e3f596508eccae691,1104.0,1536.0,ehn-TRAHN-doh
entrato,False,entrare,to enter,verb,entered,"core,motion",,,masculine,singular,participle,past,False,False,False,,,,,past participle; used with auxiliary essere; masculine singular,Sono entrato tardi.,I entered late.,9802b0d8673fa78f3482b5e35edc6ad70f52322cec973838f9170d55e419f51a,74a0742a53cec59444074b7f4cf6e9389d9b6802a920b34f4ffc17217776d54a,1032.0,1464.0,ehn-TRAH-toh
entrata,False,entrare,to enter,verb,entered,"core,motion",,,feminine,singular,participle,past,False,False,False,,,,,past participle; used with auxiliary essere; feminine singular,Sono entrata tardi.,I entered late.,59eead08c7bc6a33d0401115eed404a8ba2ea74e07a0b87b4abb9f30523fabb2,74a0742a53cec59444074b7f4cf6e9389d9b6802a920b34f4ffc17217776d54a,1032.0,1464.0,ehn-TRAH-tah
entrati,False,entrare,to enter,verb,entered,"core,motion",,,masculine,plural,participle,past,False,False,False,,,,,past participle; used with auxiliary essere; masculine plural,Siamo entrati presto.,We entered early.,282dcf6e7d9ec58eb5e56a9455159c91c18f54282f7b7a4435db2e5ec2a91223,74a0742a53cec59444074b7f4cf6e9389d9b6802a920b34f4ffc17217776d54a,1032.0,1464.0,ehn-TRAH-tee
entrate,False,entrare,to enter,verb,entered,"core,motion",,,feminine,plural,participle,past,False,False,False,,,,,past participle; used with auxiliary essere; feminine plural,Siamo entrate presto.,We entered early.,c4f60467760bb8795ee30f014068335e0c88130e83c715516faa3b0ee171959a,74a0742a53cec59444074b7f4cf6e9389d9b6802a920b34f4ffc17217776d54a,1032.0,1440.0,ehn-TRAH-teh
entro,False,entrare,to enter,verb,I enter,"core,motion",,1s,,singular,indicative,present,False,False,False,,,,,,Entro in casa.,I enter the house.,c22f941b4c68d5cc08ff056b4d3d95697e116d0b3dbf8b41ee5d8b29fe3f7b53,90a50b8461ce4b7296dcdb1df20216ca20fca40373184786be590e1856ce0edf,1152.0,1248.0,EHN-troh
entri,False,entrare,to enter,verb,you enter,"core,motion",,2s,,singular,indicative,present,False,False,False,,,,,,Tu entri ora?,Are you entering now?,c379990a723c915e101fbc9f17933cfc013e79830ace0b87f15e266bdca6c3a0,e7a833e449c943c7ad52d7e7a4b753b9c089ed591222c1c13688034362ac1c30,1200.0,1224.0,EHN-tree
entra,False,entrare,to enter,verb,he enters/she enters/you (formal) enter,"core,motion",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui entra adesso.,He enters now.,811d5fa3568b67c70867dc73edf45bf792885529db9e3115d19b7d9ccf253bb1,c992b3a55ab07f4adb72bca6439bad9e4fbaef48b66e6b6c8581cab188ab350b,4608.0,1248.0,EHN-trah
entriamo,False,entrare,to enter,verb,we enter,"core,motion",,1p,,plural,indicative,present,False,False,False,,,,,,Entriamo di corsa.,We enter in a hurry.,7a96fd03a8aec1b6738efd504dbd19ba1275f58f88ff4c605f2f3ca78d50fa3c,006534d1ae469e5f78d6ca1f71c981a1401eb75c7e67c9ffed9c11a7c424a747,1200.0,1512.0,ehn-TREEAH-moh
entrate,False,entrare,to enter,verb,you (plural) enter,"core,motion",,2p,,plural,indicative,present,False,False,False,,,,,,Voi entrate qui.,You enter here.,c4f60467760bb8795ee30f014068335e0c88130e83c715516faa3b0ee171959a,4234eb40e533f1d62315d500ea561d1059b0716fc56e0001ab74ecc9f76d6d25,2304.0,1440.0,ehn-TRAH-teh
