term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
rallentare,True,rallentare,to slow down,verb,to slow down,"motion,core",,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb; past participle 'rallentato',Devo rallentare.,I need to slow down.
rallentando,False,rallentare,to slow down,verb,slowing down,"motion,core",,,,,gerund,,False,False,False,,,,,gerund form,Sto rallentando.,I am slowing down.
rallentato,False,rallentare,to slow down,verb,slowed,"motion,core",,,masculine,singular,participle,past,False,False,False,,,,,past participle (masculine singular),Ha rallentato la macchina.,He slowed down the car.
rallentata,False,rallentare,to slow down,verb,slowed,"motion,core",,,feminine,singular,participle,past,False,False,False,,,,,past participle (feminine singular),La macchina è rallentata.,The car slowed down.
rallentati,False,rallentare,to slow down,verb,slowed,"motion,core",,,masculine,plural,participle,past,False,False,False,,,,,past participle (masculine plural),I veicoli sono rallentati.,The vehicles have slowed down.
rallentate,False,rallentare,to slow down,verb,slowed,"motion,core",,,feminine,plural,participle,past,False,False,False,,,,,past participle (feminine plural),Le ruote sono rallentate.,The wheels are slowed down.
rallento,False,rallentare,to slow down,verb,I slow down,"motion,core",,1s,,singular,indicative,present,False,False,False,,,,,,Rallento quando vedo traffico.,I slow down when I see traffic.
rallenti,False,rallentare,to slow down,verb,you slow down,"motion,core",,2s,,singular,indicative,present,False,False,False,,,,,,Tu rallenti troppo presto.,You slow down too early.
rallenta,False,rallentare,to slow down,verb,he slows down/she slows down/you (formal) slow down,"motion,core",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui rallenta alla curva.,He slows down at the turn.
rallenta,False,rallentare,to slow down,verb,you (singular informal) slow down,"motion,core",,2s,,singular,imperative,present,False,False,False,,,,,imperative (informal),Rallenta!,Slow down!
rallentiamo,False,rallentare,to slow down,verb,we slow down,"motion,core",,1p,,plural,indicative,present,False,False,False,,,,,,Rallentiamo quando piove.,We slow down when it rains.
rallentate,False,rallentare,to slow down,verb,you (plural) slow down,"motion,core",,2p,,plural,indicative,present,False,False,False,,,,,,Voi rallentate prima degli incroci.,You slow down before intersections.
rallentano,False,rallentare,to slow down,verb,they slow down,"motion,core",,3p,,plural,indicative,present,False,False,False,,,,,,Loro rallentano per la nebbia.,They slow down because of the fog.
rallentavo,False,rallentare,to slow down,verb,I was slowing down,"motion,core",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Io rallentavo spesso lì.,I was often slowing down there.
rallentavi,False,rallentare,to slow down,verb,you were slowing down,"motion,core",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tu rallentavi prima della salita.,You were slowing down before the hill.
rallentava,False,rallentare,to slow down,verb,he was slowing down/she was slowing down/you (formal) were slowing down,"motion,core",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Lei rallentava sempre lì.,She was always slowing down there.
rallentavamo,False,rallentare,to slow down,verb,we were slowing down,"motion,core",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Rallentavamo quando pioveva.,We were slowing down when it rained.
rallentavate,False,rallentare,to slow down,verb,you (plural) were slowing down,"motion,core",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Voi rallentavate troppo tardi.,You were slowing down too late.
rallentavano,False,rallentare,to slow down,verb,they were slowing down,"motion,core",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Loro rallentavano davanti alla scuola.,They were slowing down in front of the school.
ho rallentato,False,rallentare,to slow down,verb,I have slowed down,"motion,core",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'rallentato',Ho rallentato prima del semaforo.,I have slowed down before the traffic light.
hai rallentato,False,rallentare,to slow down,verb,you have slowed down,"motion,core",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'rallentato',Hai rallentato lentamente.,You have slowed down slowly.
ha rallentato,False,rallentare,to slow down,verb,he has slowed down/she has slowed down/you (formal) have slowed down,"motion,core",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; also used as formal 'Lei',Ha rallentato alla fine.,He has slowed down at the end.
abbiamo rallentato,False,rallentare,to slow down,verb,we have slowed down,"motion,core",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'rallentato',Abbiamo rallentato in tempo.,We have slowed down in time.
avete rallentato,False,rallentare,to slow down,verb,you (plural) have slowed down,"motion,core",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'rallentato',Avete rallentato troppo tardi.,You have slowed down too late.
hanno rallentato,False,rallentare,to slow down,verb,they have slowed down,"motion,core",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'rallentato',Hanno rallentato per la curva.,They have slowed down for the turn.
