term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
stare,True,stare,to stay/to be,verb,to stay/to be,Verbs & Actions,,,,,non-finite,infinitive,False,False,False,,,,,irregular verb; auxiliary essere in compound tenses,Devo stare calmo.,I have to stay calm.,53882fcab7527d84324f2d54534277c47b46b12b55b6922011638e97376f4809,2160.0,81eda142e23dc5e9ba5071402ba4f4d544e0f79f1f4cf52d96fb43e3db634949,1320.0,STAH-reh
stando,False,stare,to stay/to be,verb,staying,Verbs & Actions,,,,,gerund,,False,False,False,,,,,gerund form,Stando qui capisci tutto.,By staying here you understand everything.,6d4f792931585b3e275a6013f023978d9790b42eca13663bb6e7cc00b2a7b657,1128.0,6e0b36a9c45170d9123c8f65b22e87e497fb689c948b5853d493e77e1633f090,1464.0,STAHN-doh
stato,False,stare,to stay/to be,verb,been,Verbs & Actions,,,masculine,singular,participle,past,False,False,False,,,,,past participle - masculine singular,Ci sono stato.,I have been there.,9b40dfe898a18f052700066f2163ad13d8ef2958fdec71ddff51c1197dbda5c7,1032.0,b4eedf25ad18f65b538c888f9dd567268c79ac72bcc071640701a94bf3721cb5,1392.0,STAH-toh
stata,False,stare,to stay/to be,verb,been,Verbs & Actions,,,feminine,singular,participle,past,False,False,False,,,,,past participle - feminine singular,Ci sono stata.,I have been there.,9b40dfe898a18f052700066f2163ad13d8ef2958fdec71ddff51c1197dbda5c7,1032.0,5d4bc71a4a33c630de12ed63bb27535f86275227f7e5e23a35080cd8512a56e9,1392.0,STAH-tah
stati,False,stare,to stay/to be,verb,been,Verbs & Actions,,,masculine,plural,participle,past,False,False,False,,,,,past participle - masculine plural,Ci siamo stati.,We have been there.,9b40dfe898a18f052700066f2163ad13d8ef2958fdec71ddff51c1197dbda5c7,1032.0,fd2bf6f3cf748ae761989994e6ca38916ac0b7afb7d2e1563dc33ee52de52090,1392.0,STAH-tee
state,False,stare,to stay/to be,verb,been,Verbs & Actions,,,feminine,plural,participle,past,False,False,False,,,,,past participle - feminine plural,Ci siamo state.,We have been there.,9b40dfe898a18f052700066f2163ad13d8ef2958fdec71ddff51c1197dbda5c7,1032.0,e87349833951015d2ae6ba93d64648d4b3253ea7be927f5a215e99895db8a5bb,1344.0,STAH-teh
sto,False,stare,to stay/to be,verb,I am/I stay,Verbs & Actions,,1s,,singular,indicative,present,False,False,False,,,,,,Sto bene.,I am well.,c50000b96d484c9ced8a3c07a4fd6f3f80a5e0be711b9fcc332685c567558c5c,2160.0,3576d363e21644ead511ecc72e382799817d5d5c97bcf777e208dd416bb0a4ea,1080.0,STOH
stai,False,stare,to stay/to be,verb,you are/you stay,Verbs & Actions,,2s,,singular,indicative,present,False,False,False,,,,,,Stai bene?,Are you well?,3a1e58de1c7206d087634e0cf1113916c7e92934df1588a5e08d35fc223fec6c,2184.0,2653733ffcf0769f66b0802b28a8e9f508dee90c081ccfe57e0dab3424cacf31,1248.0,STEYE
sta,False,stare,to stay/to be,verb,he is/he stays/she is/she stays/you (formal) are/you (formal) stay,Verbs & Actions,,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui sta qui.,He is staying here.,3d01e51bd2b590e774384752cda9a2c1d9f89722c7c1a531cf472ef57c7a0e77,8904.0,3a861db8a4bdeb6e8fabee354668fd1f948d12d0e9f902fbe03e2b52cf748ac4,1056.0,STAH
stiamo,False,stare,to stay/to be,verb,we are/we stay,Verbs & Actions,,1p,,plural,indicative,present,False,False,False,,,,,,Stiamo a casa.,We are staying at home.,9b54404206900d5ad71bd19635e1aeeea5c75d724b8f161101e6b1d1f0a793ad,2256.0,05b57681cd9f1d0cc1b4dd90823332147f1cf78c77827a6caf578778af982d79,1392.0,STYAH-moh
state,False,stare,to stay/to be,verb,you (plural) are/you (plural) stay,Verbs & Actions,,2p,,plural,indicative,present,False,False,False,,,,,,Voi state qui.,You plural stay here.,87892f70330b9bfbf77ddcf201d17a7f03b1c33aba166b1da48d3985f78e79c4,4488.0,e87349833951015d2ae6ba93d64648d4b3253ea7be927f5a215e99895db8a5bb,1344.0,STAH-teh
stanno,False,stare,to stay/to be,verb,they are/they stay,Verbs & Actions,,3p,,plural,indicative,present,False,False,False,,,,,,Stanno arrivando.,They are arriving.,f112882e01caf60ee863e26aa174f30d190b9d51428487c6a2fd78baed390daa,2304.0,29ec14a37115239b53032d55a175ee733299b9a0742fedc836aa4dbb748737a9,1416.0,STAHN-noh
stavo,False,stare,to stay/to be,verb,I were staying,Verbs & Actions,,1s,,singular,indicative,imperfect,False,False,False,,,,,,Stavo male ieri.,I was unwell yesterday.,ec70f87f6579428fb0fc67e93f5db86275eee6bc770c8af8fd9297020d6e29b2,1416.0,4485bcf3ecf28cd724514349a1b119a19ca759b92e904a63a42e8448fe88a369,1368.0,STAH-voh
stavi,False,stare,to stay/to be,verb,you were staying,Verbs & Actions,,2s,,singular,indicative,imperfect,False,False,False,,,,,,Stavi per partire.,You were about to leave.,2d94ad4656b0df0b41d8f7ce0b6eccef6f0ff9088ec2655abb2f917ece8a42c0,1464.0,40ef68a6665ea4f3c198b4d2eec7d5fb4d0599312e7016968d74d290487623ab,1368.0,STAH-vee
stava,False,stare,to stay/to be,verb,he was staying/she was staying/you (formal) were staying,Verbs & Actions,,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Stava a Roma.,He was in Rome.,71f5934e77c6fff511de9b992ebf4a724a374a88902b6043394cd42807f4e972,5208.0,95363814c68df7bdc75bfac79892b10c0b2cb3484a1a9ae9db8265f4b32be66a,1368.0,STAH-vah
stavamo,False,stare,to stay/to be,verb,we were staying,Verbs & Actions,,1p,,plural,indicative,imperfect,False,False,False,,,,,,Stavamo per uscire.,We were about to go out.,339f4d603aa6626f63975809cda05e912321870b40128f28be9091e0dd9319a1,1440.0,e407659ce93d1f41717ec8ffad677e4590f2046041dff7d8b0d534962e1ab88f,1512.0,stah-VAH-moh
stavate,False,stare,to stay/to be,verb,you (plural) were staying,Verbs & Actions,,2p,,plural,indicative,imperfect,False,False,False,,,,,,Stavate bene.,You were well.,ad596eb2b3fac74f5b16a19ae5ceab8f4591e2733d4e64d7bb82d4d976f99702,2544.0,34f1df9c0f0a0857e20b93bffe30d8c982d06aeeab9cc4d75a17d3a5e17320cc,1512.0,stah-VAH-teh
stavano,False,stare,to stay/to be,verb,they were staying,Verbs & Actions,,3p,,plural,indicative,imperfect,False,False,False,,,,,,Stavano insieme.,They were together.,5f0bdd39ec6e1f475edb120285c779aaf44e286ab2f9de131b6aa47b70c4956b,1464.0,fb6cf8862f15438bc4303d29b04862cbdc7cced7c9c20d53f90f34d4fa48a275,1488.0,stah-VAH-noh
sono stato,False,stare,to stay/to be,verb,I have been/I have stayed,Verbs & Actions,,1s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; past participle stato,Sono stato a casa.,I have been at home.,eb6cde1672806e674b9aea21ab1be03a3fb29afcabba1e62867dd93e7ae20451,2616.0,44a77c2f91f36e575b9b34bb60d2d0032d1469a05b3846d5ec694522936ca5a6,1728.0,SOH-noh STAH-toh
