term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
costare,True,costare,to cost,verb,to cost,Verbs & Actions,,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb,Costare troppo è un problema.,To cost too much is a problem.,e7fa2999ca8ea3efb444cec5e10b9af38d8b9434c35c9c2b7031b3d630e349dc,1296.0,3363707951a67d506eff122fbf44b3b56c27ce6d22597d31c578d6bba380c2f2,1440.0,koh-STAH-reh
costando,False,costare,to cost,verb,costing,Verbs & Actions,,,,,gerund,,False,False,False,,,,,,Sta costando caro.,It is costing dearly.,4c9e22891ac88af1e3102e54a63952cf934098041d8163dc279e303ca1f1719f,1176.0,6051b2e351dedab05d8c92079406672c7763e7701e5a19a52c7404ef9b126219,1584.0,koh-STAHN-doh
costato,False,costare,to cost,verb,costed,Verbs & Actions,,,masculine,singular,participle,past,False,False,False,,,,,past participle,L'oggetto è costato molto.,The item cost a lot.,4a62a5d6035ce132c1340d1d821f5054d7b5c16b087512e75a1d1db945eb8992,1176.0,1d4a9f9018e2c3305c478106655c2804855f94d69504a7f5656f1dd3c597c6c4,1512.0,koh-STAH-toh
costata,False,costare,to cost,verb,costed,Verbs & Actions,,,feminine,singular,participle,past,False,False,False,,,,,past participle feminine singular,La riparazione è costata cara.,The repair cost a lot.,4a62a5d6035ce132c1340d1d821f5054d7b5c16b087512e75a1d1db945eb8992,1176.0,0aa17ae610e139eeea8d5f8241e2ace3b087dd19140497260a01127c7d9e4f1d,1488.0,koh-STAH-tah
costati,False,costare,to cost,verb,costed,Verbs & Actions,,,masculine,plural,participle,past,False,False,False,,,,,past participle masculine plural,I lavori sono costati molto.,The works cost a lot.,4a62a5d6035ce132c1340d1d821f5054d7b5c16b087512e75a1d1db945eb8992,1176.0,f85748d369e0233610346e45aa354b00df1d513848cd4eaa53888e25bcf76361,1512.0,koh-STAH-tee
costate,False,costare,to cost,verb,costed,Verbs & Actions,,,feminine,plural,participle,past,False,False,False,,,,,past participle feminine plural,Le riparazioni sono costate troppo.,The repairs cost too much.,4a62a5d6035ce132c1340d1d821f5054d7b5c16b087512e75a1d1db945eb8992,1176.0,d21cdbd3925bab4da4c9d9c1806f26421d79088d5627e4f59eb6ea2112bec2a8,1488.0,koh-STAH-teh
io costo,False,costare,to cost,verb,I cost,Verbs & Actions,,1s,,singular,indicative,present,False,False,False,,,,,,Io costo raramente.,I cost rarely.,021b064f7396f1ffa474543d83541302d1441d6760a9d1ad2c3142f543b8bd87,1320.0,8749f7922e6c0d3d51cf77b443c73c661825d8fa07fd5f0c9c1131a960d12c2f,1608.0,YOH KOH-stoh
tu costi,False,costare,to cost,verb,you cost,Verbs & Actions,,2s,,singular,indicative,present,False,False,False,,,,,,Tu costi meno del previsto.,You cost less than expected.,ec5d9aa106fd9cc7b48fc02cb72ddbd38849e7afb34dcb18f8ef90db8b040f90,1344.0,7953bd0394151462196fb4b9427fbe72f305a4dff4e5ad84f4e38cf6730044eb,1512.0,TOO KOH-stee
costa,False,costare,to cost,verb,he costs/she costs/you (formal) cost,Verbs & Actions,,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Questa macchina costa molto.,This car costs a lot.,8b33c74ab17fdd0158fcad8365064aa1039a2bb70fd92c15d65902e427e40d33,4752.0,c89bbb0d180609915b68ab12d77e205f440a7f6cfbe93f9057ca0687dfbc934e,1296.0,KOH-stah
noi costiamo,False,costare,to cost,verb,we cost,Verbs & Actions,,1p,,plural,indicative,present,False,False,False,,,,,,Noi costiamo poco per il servizio.,We cost little for the service.,d682ba780c8c6dca99c340ebc4f420380fcb87c9c828d36966dd5736fa65bf4d,1344.0,ec6f87dadbd2fecad428574300ac5cbccc0ece706562323adf824e19a16ed989,1824.0,NOY koh-STYAH-moh
voi costate,False,costare,to cost,verb,you (plural) cost,Verbs & Actions,,2p,,plural,indicative,present,False,False,False,,,,,,Voi costate meno di quanto pensassi.,You cost less than I thought.,22721d7057413953bf9111f13497a5a0cfa485b954c9f71a7912f67972443e92,2376.0,4eccac2935cc4d07160bc4abeea674e94addf04f9d0d786c4bd724280ea12656,1800.0,VOY koh-STAH-teh
loro costano,False,costare,to cost,verb,they cost,Verbs & Actions,,3p,,plural,indicative,present,False,False,False,,,,,,I biglietti loro costano troppo.,The tickets cost them too much.,e67044e9c454d52c6311e1925d8e4c78aaaffdf9a213e9e87df390d1835bae3a,1368.0,65cc01e87e9d58a2fa4602418cab91174a72cd47b3f18f0c0e1faa4b3d01c1cf,1848.0,LOH-roh koh-STAH-noh
io costavo,False,costare,to cost,verb,I was costing,Verbs & Actions,,1s,,singular,indicative,imperfect,False,False,False,,,,,,Io costavo meno un anno fa.,I used to cost less a year ago.,4aac7ab94d8f3747e196954cb044db5962d45331ab2e1f45f729a443734c4673,1512.0,a1ad91091f5d62537294852a5b184d2cb062054891706cc44118626f8875f65b,1776.0,YOH koh-STAH-voh
tu costavi,False,costare,to cost,verb,you were costing,Verbs & Actions,,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tu costavi molto allora.,You were costing a lot then.,0123fd6e0d34487664ac821180ecd9d7d6c77817ac327ef3ce72c840881c13f1,1536.0,c0ec3c72cd476d9b1b8d7921ee2923d4c233fa4eb094f6ab9607ba3947ea7097,1704.0,TOO koh-STAH-vee
costava,False,costare,to cost,verb,he was costing/she was costing/you (formal) were costing,Verbs & Actions,,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Quella casa costava meno.,That house used to cost less.,5150f32d8a7cf37a8e7dfcf444a7af733bf8e555872525228a50dd200cf822c0,5520.0,c434d66c1f176fd198a2148566ddacfaea271296f17e36a1c2460ae4c14c2f8d,1464.0,koh-STAH-vah
noi costavamo,False,costare,to cost,verb,we were costing,Verbs & Actions,,1p,,plural,indicative,imperfect,False,False,False,,,,,,Noi costavamo di più l'anno scorso.,We were costing more last year.,411ffa7582d56824d307eabc25f60d81a482bb4c3962633e83a16fddbc570132,1536.0,8eba47f54beee4c0fac9f91c84d1040ad6072fb60dd8017a1346edb7e2ba1a45,1944.0,NOY koh-stah-VAH-moh
voi costavate,False,costare,to cost,verb,you (plural) were costing,Verbs & Actions,,2p,,plural,indicative,imperfect,False,False,False,,,,,,Voi costavate meno prima.,You were costing less before.,d0bb526d23e2977a88b042b9bf5a02469d0a86e9e82af9806e2a93fc5920948c,2640.0,59e63b28f79040a35f19e0a87270b6b673c7b1655d3c847724ed3be53ac44787,1944.0,VOY koh-stah-VAH-teh
costavano,False,costare,to cost,verb,they were costing,Verbs & Actions,,3p,,plural,indicative,imperfect,False,False,False,,,,,,Le tasse costavano molto.,Taxes were costing a lot.,f038d4a22f01faf320c1fc00fdbfa422da73eb95f75b8f629e99bb4ea33f3bbd,1536.0,141cf186f7d3c68b9c3a454f7afe3508d71dd2919be9dd71ffbf849a90e01caf,1608.0,koh-stah-VAH-noh
ho costato,False,costare,to cost,verb,I have cost,Verbs & Actions,,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Ho costato troppo per questo.,I have cost too much for this.,eb4ea07020effc650e7fc6a9477a6bc109c8e223d884126da1a517d23e004d1d,1440.0,a9b03915bd374f0eef4bdf33c0f7b5a94cb7308d6a3b8e37277ba74be0f3319d,1632.0,OH koh-STAH-toh
hai costato,False,costare,to cost,verb,you have cost,Verbs & Actions,,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Hai costato più del previsto.,You have cost more than expected.,4d762ae871ffd1bb57edcffc12f0a7a8eec7e288bc1c48b2c3c7ffe33f189321,1488.0,b1745aa9180521769ec0bf0026484466bb8b4d8cd8ba74306cca0d28757991bd,1680.0,EYE koh-STAH-toh
ha costato,False,costare,to cost,verb,he has cost/she has cost/you (formal) have cost,Verbs & Actions,,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; also used as formal 'Lei',Ha costato una fortuna.,It has cost a fortune.,53b571fb40836a4367e4743fe3ac674e320c8eed05482495fba20bf7775a00df,5232.0,4ed531300ddfef084790c6c70b3b5b857e534be3c260681020564baf6724f2f7,1632.0,AH koh-STAH-toh
abbiamo costato,False,costare,to cost,verb,we have cost,Verbs & Actions,,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Abbiamo costato meno del previsto.,We have cost less than expected.,167a1b47666feb6a17414ce0616e64f2942b19513f8663f4d4b7a39e632458ab,1488.0,adfcc9aa6428dd434e08e5e1e7e0955855e7fbde8e010e0d4a4af313ee3d0930,2040.0,ahb-BYAH-moh koh-STAH-toh
avete costato,False,costare,to cost,verb,you (plural) have cost,Verbs & Actions,,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Avete costato troppo per quel servizio.,You have cost too much for that service.,1cf4f63ae0197d285c99bb35b57d1a04b4ca1fe2495a87696072c560bff5850f,2568.0,49aa0d9a60687dc122f24072ec4baae35c8778329f4ce7eca9fa0798fd02710d,1944.0,ah-VEH-teh koh-STAH-toh
hanno costato,False,costare,to cost,verb,they have cost,Verbs & Actions,,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Hanno costato molto per la riparazione.,They have cost a lot for the repair.,2af64921a2bd7b534a56a9f57ea6e8cf52a19318ce8ed867317928fbe41f25c3,1488.0,b1de3d640c33e51aac6b7c3ea9fb0ec20eb3369cb83f229e04ccc489899660b3,1848.0,AHN-noh koh-STAH-toh
