term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
potere,True,potere,to be able,verb,to be able,"core,verb",,,,,non-finite,infinitive,False,False,False,,,,,irregular verb; past participle 'potuto',È bello potere contare su di te.,It's nice to be able to rely on you.
potendo,False,potere,to be able,verb,being able,"core,verb",,,,,gerund,,False,False,False,,,,,gerund form,Potendo scegliere andrei al mare.,If I could choose I would go to the sea.
potuto,False,potere,to be able,verb,been able,"core,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle,L'ho potuto vedere.,I was able to see him.
potuta,False,potere,to be able,verb,been able,"core,verb",,,feminine,singular,participle,past,False,False,False,,,,,past participle,L'ho potuta vedere.,I was able to see her.
potuti,False,potere,to be able,verb,been able,"core,verb",,,masculine,plural,participle,past,False,False,False,,,,,past participle,Li abbiamo potuti aiutare.,We were able to help them.
potute,False,potere,to be able,verb,been able,"core,verb",,,feminine,plural,participle,past,False,False,False,,,,,past participle,Le abbiamo potute vedere.,We were able to see them.
posso,False,potere,to be able,verb,I can,"core,verb",,1s,,singular,indicative,present,False,False,False,,,,,,Posso entrare?,Can I come in?
puoi,False,potere,to be able,verb,you can,"core,verb",,2s,,singular,indicative,present,False,False,False,,,,,,Puoi aiutarmi?,Can you help me?
può,False,potere,to be able,verb,he can/she can/you (formal) can,"core,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui può parlare ora.,He can speak now.
possiamo,False,potere,to be able,verb,we can,"core,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Possiamo iniziare.,We can start.
potete,False,potere,to be able,verb,you (plural) can,"core,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Voi potete venire domani.,You can come tomorrow.
possono,False,potere,to be able,verb,they can,"core,verb",,3p,,plural,indicative,present,False,False,False,,,,,,Loro possono farlo.,They can do it.
potevo,False,potere,to be able,verb,I could,"core,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Quando ero giovane potevo correre lontano.,When I was young I could run far.
potevi,False,potere,to be able,verb,you could,"core,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Potevi dirmelo prima.,You could have told me earlier.
poteva,False,potere,to be able,verb,he could/she could/you (formal) could,"core,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Quando era bambino poteva dormire ovunque.,When he was a child he could sleep anywhere.
potevamo,False,potere,to be able,verb,we could,"core,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Potevamo vedere il mare dalla finestra.,We could see the sea from the window.
potevate,False,potere,to be able,verb,you (plural) could,"core,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Potevate chiamare prima.,You could have called earlier.
potevano,False,potere,to be able,verb,they could,"core,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Loro potevano aiutare se volevano.,They could help if they wanted.
potei,False,potere,to be able,verb,I could/was able,"core,verb",,1s,,singular,indicative,passato remoto,False,False,False,,,,,,Quell'anno potei viaggiare molto.,That year I was able to travel a lot.
potesti,False,potere,to be able,verb,you could/was able,"core,verb",,2s,,singular,indicative,passato remoto,False,False,False,,,,,,Potesti terminare il compito in tempo.,You were able to finish the task on time.
poté,False,potere,to be able,verb,he could/she could/you (formal) could,"core,verb",,3s,,singular,indicative,passato remoto,False,False,False,,,,,also used as formal 'Lei',Alla fine poté spiegare la verità.,In the end he/she was able to explain the truth.
potemmo,False,potere,to be able,verb,we could/was able,"core,verb",,1p,,plural,indicative,passato remoto,False,False,False,,,,,,Quel giorno potemmo partire presto.,That day we were able to leave early.
poteste,False,potere,to be able,verb,you (plural) could,"core,verb",,2p,,plural,indicative,passato remoto,False,False,False,,,,,,Poteste vedere il problema chiaramente.,You could see the problem clearly.
poterono,False,potere,to be able,verb,they could/was able,"core,verb",,3p,,plural,indicative,passato remoto,False,False,False,,,,,,Loro poterono risolvere la questione.,They were able to solve the matter.
ho potuto,False,potere,to be able,verb,I have been able,"core,verb",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'potuto',Ho potuto aiutarti.,I have been able to help you.
hai potuto,False,potere,to be able,verb,you have been able,"core,verb",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'potuto',Hai potuto trovare le chiavi?,Have you been able to find the keys?
ha potuto,False,potere,to be able,verb,he has been able/she has been able/you (formal) have been able,"core,verb",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; also used as formal 'Lei',Ha potuto risolvere il problema.,He has been able to solve the problem.
abbiamo potuto,False,potere,to be able,verb,we have been able,"core,verb",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'potuto',Abbiamo potuto visitare il museo.,We have been able to visit the museum.
avete potuto,False,potere,to be able,verb,you (plural) have been able,"core,verb",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'potuto',Avete potuto parlare con lui?,Have you been able to speak with him?
hanno potuto,False,potere,to be able,verb,they have been able,"core,verb",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'potuto',Hanno potuto completare il progetto.,They have been able to complete the project.
