term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
aprire,True,aprire,to open,verb,to open,"core,verb",,,,,non-finite,infinitive,False,False,False,,,,,regular -ire verb; past participle irregular 'aperto',Voglio aprire la finestra.,I want to open the window.,26ba99e3f38a5af2c181da7aa1f2b778a9700a7841581e6c97db7c8be0803b69,1200.0,8ac017bd701fa6ddf7a831cfea8b49dc6fea68620fdca7cf163e10e51c3e0a1e,1320.0,ah-PREE-reh
aprendo,False,aprire,to open,verb,opening,"core,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sto aprendo la porta.,I am opening the door.,ecb842bf397df111a7ee0b6808312793dd079fd268b226e407fd4fe5e8585bbe,1080.0,fd480b2a7f743d2960d8f428ccbeccb2a198f95075836e57dc8ced5c5206afa2,1464.0,ah-PREHN-doh
aperto,False,aprire,to open,verb,opened,"core,verb",,,masculine,singular,participle,past,False,False,False,,,,,"past participle, irregular root, masculine singular",L'ho aperto.,I opened it.,d30f975705da46f676d27f7955158bb10f0fb497d9a687896444f23c4505d415,1032.0,a66bd043aa512173a34aecbb0ba3b68f52669a83b4780d2191593a09cce5e297,1416.0,ah-PEHR-toh
aperta,False,aprire,to open,verb,opened,"core,verb",,,feminine,singular,participle,past,False,False,False,,,,,"past participle, irregular root, feminine singular",L'ho aperta.,I opened it.,d30f975705da46f676d27f7955158bb10f0fb497d9a687896444f23c4505d415,1032.0,b772ba463abd47c75d71b3725e1c248d84bdec91b701c8b8c7f9ff1ddaad4f94,1416.0,ah-PEHR-tah
aperti,False,aprire,to open,verb,opened,"core,verb",,,masculine,plural,participle,past,False,False,False,,,,,"past participle, irregular root, masculine plural",Li ho aperti.,I opened them.,d30f975705da46f676d27f7955158bb10f0fb497d9a687896444f23c4505d415,1032.0,3b992f3b47eaf866d3d41da08424d5f83967108fa7745e10a2ba7f9995921c4f,1416.0,ah-PEHR-tee
aperte,False,aprire,to open,verb,opened,"core,verb",,,feminine,plural,participle,past,False,False,False,,,,,"past participle, irregular root, feminine plural",Le ho aperte.,I opened them.,d30f975705da46f676d27f7955158bb10f0fb497d9a687896444f23c4505d415,1032.0,706f7cde8b4e3c9a7f9c07d5fb6f4f471c31d112c4a6a091933c4ac45b7458d5,1392.0,ah-PEHR-teh
apro,False,aprire,to open,verb,I open,"core,verb",1s,,singular,indicative,present,false,False,False,,,,,,Io apro la finestra.,I open the window.,,9c69fe2075aa4dcca762758b32d6de6d795402050444ce736c3e770f625ae17a,1152.0,b4345e59058ce38f30db6b3ee1838f53868506159fa862ade453c5fab73af600,1176.0,AH-proh
apri,False,aprire,to open,verb,you open,"core,verb",2s,,singular,indicative,present,false,False,False,,,,,,Tu apri la porta.,You open the door.,,7880ae107ea722bc4a08d9438595ce6b83d66aea5676d81a2393a91ceb130482,1224.0,f81e34361746ffb9ce12e0581c2797db26c07b7cece4370d0bc7856dc873aed3,1152.0,AH-pree
apre,False,aprire,to open,verb,he opens/she opens/you (formal) open,"core,verb",3s,,singular,indicative,present,false,False,False,,,,,also used as formal 'Lei',Lei apre il negozio.,You (formal) open the shop.,,02d67f37fb9fbb01286feee5d9afbc22576f44c07d83b77d9d6930f0e182dd5e,4632.0,d7250ebc9c7ed309d1394715973a6a6205701e820d1f537f8e8dd38f538079c7,1152.0,AH-preh
apriamo,False,aprire,to open,verb,we open,"core,verb",1p,,plural,indicative,present,false,False,False,,,,,,Noi apriamo il file.,We open the file.,,d1f63eafadd29d12df981fd7f9d10a30a4b294d7c81cb429522eeb0eadc771b7,1200.0,feb45f5d91bbe397797910c625150c8ed1cc478b0f8b2087b452f8fddaf2a72f,1440.0,ah-PRYAH-moh
aprite,False,aprire,to open,verb,you (plural) open,"core,verb",2p,,plural,indicative,present,false,False,False,,,,,,Voi aprite le scatole.,You (plural) open the boxes.,,3aed33974f161a5b08bbc68c05848e3011d6c2bb6176b47f0a37e4f3349913d7,2328.0,e0f09cb1514445974f87ac83d5e59a96bca6a05c838236a0724f0c1710b9a8cf,1344.0,ah-PREE-teh
aprono,False,aprire,to open,verb,they open,"core,verb",3p,,plural,indicative,present,false,False,False,,,,,,Loro aprono i regali.,They open the gifts.,,4b93393b201d27c8c45245434e3d24d1c62557f695a4cc98222370e793f155aa,1248.0,d833665a88891d84b534fed70924865415d0631e081859cff03c526b263400ae,1320.0,ah-PROH-noh
aprivo,False,aprire,to open,verb,I was opening,"core,verb",1s,,singular,indicative,imperfect,false,False,False,,,,,,Aprivo la posta ogni mattina.,I was opening the mail every morning.,,a113cd546e91f39fd42d2f1125d1efafe89d39c18a01d26e1b6aed16848a38d9,1440.0,e844234735ca4ce802c5472f94fc61daa56517dba5eb5ebf513d67cc90231977,1368.0,ah-PREE-voh
aprivi,False,aprire,to open,verb,you were opening,"core,verb",2s,,singular,indicative,imperfect,false,False,False,,,,,,Tu aprivi sempre tardi.,You used to open late.,,3c3ba521b403d7be622f42fdde80b565110f77ef71212c28d771f74f5661f75f,1464.0,5c6382bda13fc8b7955486917f8800537cb5250e336a988886fa45ee5b7a2ce5,1344.0,ah-PREE-vee
apriva,False,aprire,to open,verb,he was opening/she was opening/you (formal) were opening,"core,verb",3s,,singular,indicative,imperfect,false,False,False,,,,,also used as formal 'Lei',Lei apriva il negozio alle nove.,You (formal) were opening the shop at nine.,,2eebc765822361ccd65dd07bdaede3835f60aa3ba45ce71c75a7234d248c3f98,5232.0,89b42bd854ef3c3630484ff139aaa5d23a61c6af0173fb07be963eb4ffc811f5,1344.0,ah-PREE-vah
