term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
indirizzare,True,indirizzare,to address,verb,to address,"communication,action",,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb; used with auxiliary avere in compound tenses,Devo indirizzare questa email.,I must address this email.,3e2023123b546426845c619743358484462b4016d75ad193817999fa74f13386,1392.0,a55f954ea454ea6d9a6bf2facf4d2a86fbe264af45d023be0289987453a61c79,1728.0,een-dee-reets-TSAH-reh
indirizzando,False,indirizzare,to address,verb,addressing,"communication,action",,,,,gerund,,False,False,False,,,,,,Sto indirizzando la posta.,I am addressing the mail.,93d7f3229f04e96936294631e19bfae27295d79330176fdb8ee3fb5d7b676352,1224.0,c275abc0838e444857589bf3baec1df6bbd5c3e2759fb8fc4aaa99d0f5a4a8c5,1848.0,een-dee-reets-TSAHN-doh
indirizzato,False,indirizzare,to address,verb,addressed,"communication,action",,,masculine,singular,participle,past,False,False,False,,,,,past participle,Ho indirizzato la lettera.,I have addressed the letter.,9085b1c3123b9f7bbf3e8848623df71faab700c9d37f8f86aa738a8e0218a59b,1248.0,ecbea9a4deba59cf8e0d33f4bdd93166ff435b67a9cddf7c0b108b3afd4995d3,1824.0,een-dee-reets-TSAH-toh
indirizzata,False,indirizzare,to address,verb,addressed,"communication,action",,,feminine,singular,participle,past,False,False,False,,,,,past participle (feminine),L'ho indirizzata.,I have addressed it.,9085b1c3123b9f7bbf3e8848623df71faab700c9d37f8f86aa738a8e0218a59b,1248.0,efa114c55c9c64e490721b50a6428f05510e611b7102979153f08b2c7102c64a,1800.0,een-dee-reets-TSAH-tah
indirizzati,False,indirizzare,to address,verb,addressed,"communication,action",,,masculine,plural,participle,past,False,False,False,,,,,past participle (masculine plural),Ho ricevuto indirizzi indirizzati.,I received addressed items.,9085b1c3123b9f7bbf3e8848623df71faab700c9d37f8f86aa738a8e0218a59b,1248.0,0bcd1b5129bd8bf50bd4438d8c7d82299e17a506b4fcb88b717dc1e4e937b1b1,1800.0,een-dee-reets-TSAH-tee
indirizzate,False,indirizzare,to address,verb,addressed,"communication,action",,,feminine,plural,participle,past,False,False,False,,,,,past participle (feminine plural),Le email sono indirizzate.,The emails are addressed.,9085b1c3123b9f7bbf3e8848623df71faab700c9d37f8f86aa738a8e0218a59b,1248.0,455226448c3851fae525cf04662958cacd1d65b2439e577f20d80988b4cadbef,1776.0,een-dee-reets-TSAH-teh
indirizzo,False,indirizzare,to address,verb,I address,"communication,action",,1s,,singular,indicative,present,False,False,False,,,,,,Io indirizzo le richieste.,I address the requests.,f02af5d48ec42f6a5e86ad8fdf7a67e8cfc7acc32f0b7fd015b6f6ce08e12f5a,1344.0,e952b111b2624a891decaaf085ae85a2c40d89120fd9d4a8cdc040a2d4d2ce8d,1608.0,een-dee-REETS-tsoh
indirizzi,False,indirizzare,to address,verb,you address,"communication,action",,2s,,singular,indicative,present,False,False,False,,,,,,Tu indirizzi l'ordine.,You address the order.,047779017ed699257904ae0ae18ff6f1f6e11270f5798f0ae4e2c8db0fa8a9d5,1392.0,9cf87cec7f9742ed564e0965791a3a78ac6a473775f56b21ad93916cd65ce058,1608.0,een-dee-REETS-tsee
indirizza,False,indirizzare,to address,verb,he addresses/she addresses/you (formal) address,"communication,action",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui indirizza la posta.,He addresses the mail.,c0e99159a8f3a28843d6b9fa9122c50ddba6c23390347996071ac5e1b133b85a,5064.0,58a9ed2c0bb97ecebfeefb44a79b85024c92dd5e92215876689111bf72a5208b,1584.0,een-dee-REETS-tsah
indirizziamo,False,indirizzare,to address,verb,we address,"communication,action",,1p,,plural,indicative,present,False,False,False,,,,,,Noi indirizziamo le richieste.,We address the requests.,5c09bf333f46ac11c4ca116c9862313ac841d8b3adf2fdb3da84cd2dcc9ca33d,1392.0,ab795dcebc4a407a90ff613f5dff56ce30f5d4c06ffa28a3a36be6515fba9201,1800.0,een-dee-reets-TSYAH-moh
