term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
ritirare,True,ritirare,to withdraw,verb,to withdraw,Verbs & Actions,,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb; used with auxiliary avere,Devo ritirare il pacco.,I need to pick up the package.,cb049a59f24af585269d1add733cd4454148e2eef7e5d5f732dfe70f02ca8be5,1392.0,39f247b454a53203422547b6e81546123896066b989b531aca55fc2691234659,1512.0,ree-tee-RAH-reh
ritirando,False,ritirare,to withdraw,verb,withdrawing,Verbs & Actions,,,,,gerund,,False,False,False,,,,,gerund form,Sto ritirando i soldi.,I am withdrawing the money.,4660dddefbb3105bf2e610f75dbce19ac5a2d7731384e61546b0a709e917c1ed,1344.0,b281b7b261f6b00cb552af8c392cc8cb9e2ef2a588ae9176643ca44e8f534ad1,1632.0,ree-tee-RAHN-doh
ritirato,False,ritirare,to withdraw,verb,withdrawn,Verbs & Actions,,,masculine,singular,participle,past,False,False,False,,,,,"past participle, regular -ato",L'ho ritirato.,I have withdrawn it.,d6c81f338b072eb0d7e9e750cb5334bbf51fcefca5be77341e5f10e8266f3e61,1296.0,0fcb54ebe6a1a72db71c605273b8165769ce7594794e3ac763a0ac400ed80adf,1584.0,ree-tee-RAH-toh
ritirata,False,ritirare,to withdraw,verb,withdrawn,Verbs & Actions,,,feminine,singular,participle,past,False,False,False,,,,,"past participle, regular -ato",L'ho ritirata.,I have withdrawn it.,d6c81f338b072eb0d7e9e750cb5334bbf51fcefca5be77341e5f10e8266f3e61,1296.0,cc93e51913a5c6f31804967d56633943db2051925f21edd1b23db4d093229223,1560.0,ree-tee-RAH-tah
ritirati,False,ritirare,to withdraw,verb,withdrawn,Verbs & Actions,,,masculine,plural,participle,past,False,False,False,,,,,"past participle, regular -ato",Li ho ritirati.,I have withdrawn them.,d6c81f338b072eb0d7e9e750cb5334bbf51fcefca5be77341e5f10e8266f3e61,1296.0,38fc3bbcb51f53837c2b303e22e14914e9a3792e0f291cf7b10f58dbfb2cf46c,1584.0,ree-tee-RAH-tee
ritirate,False,ritirare,to withdraw,verb,withdrawn,Verbs & Actions,,,feminine,plural,participle,past,False,False,False,,,,,"past participle, regular -ato",Le ho ritirate.,I have withdrawn them.,d6c81f338b072eb0d7e9e750cb5334bbf51fcefca5be77341e5f10e8266f3e61,1296.0,0c147e1fae89abd8befdf5773953a01495780c9f6914f781346a51c0a2c62a9b,1560.0,ree-tee-RAH-teh
ritiro,False,ritirare,to withdraw,verb,I withdraw,Verbs & Actions,,1s,,singular,indicative,present,False,False,False,,,,,,Io ritiro il denaro.,I withdraw the money.,4a41cfadfaec8ebf8be9b59815f2c9bfddefa3a237246b643aaa16a0d4f9d30d,1368.0,1e8cb3752f3b0f57c5ce48f49f1c6349db3b3b4d621b0dffc6d45cef8ba94d78,1416.0,ree-TEE-roh
ritiri,False,ritirare,to withdraw,verb,you withdraw,Verbs & Actions,,2s,,singular,indicative,present,False,False,False,,,,,,Tu ritiri il pacco.,You pick up the package.,b31a22496451241176080da60710801e4c06c490dbb1e5c548182ba77afb6592,1416.0,58a004ad4f4058f9867f02db9bb8b79099d71bfba1514f58a577426ffc82792c,1392.0,ree-TEE-ree
ritira,False,ritirare,to withdraw,verb,he withdraws/she withdraws/you (formal) withdraw,Verbs & Actions,,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui ritira la posta.,He picks up the mail.,430cb0f72efc0b21409e33804e4eb048075935886e3458e9b0127beab3888655,5232.0,c0f4fae9e7ed223c7ad79e0d3e4ae5cc567d84dc8613176ea17cdde0ca194498,1392.0,ree-TEE-rah
ritiriamo,False,ritirare,to withdraw,verb,we withdraw,Verbs & Actions,,1p,,plural,indicative,present,False,False,False,,,,,,Noi ritiriamo il premio.,We withdraw the prize.,4c0863aabf9596c41f7b447efecc8ca7b65ec8413774aef3f6c0625eb821f848,1416.0,6d6497ec4d9477afe1de776ae03164175302f901596ba68793baec888ed37c59,1680.0,ree-tee-RYAH-moh
ritirate,False,ritirare,to withdraw,verb,you (plural) withdraw,Verbs & Actions,,2p,,plural,indicative,present,False,False,False,,,,,,Voi ritirate i pacchi.,You pick up the packages.,d855d8ecdfb74cbc3b074945a0117b0fcfea6a25941089cecd019ba60baecc5b,2496.0,0c147e1fae89abd8befdf5773953a01495780c9f6914f781346a51c0a2c62a9b,1560.0,ree-tee-RAH-teh
