term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
consolare,True,consolare,to console,verb,to console,"emotion,relationships",,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb,Voglio consolare Maria.,I want to console Maria.
consolando,False,consolare,to console,verb,consoling,"emotion,relationships",,,,,gerund,,False,False,False,,,,,gerund form,Sto consolando mio fratello.,I am consoling my brother.
consolato,False,consolare,to console,verb,consoled,"emotion,relationships",,,masculine,singular,participle,past,False,False,False,,,,,past participle masculine singular,L'ho consolato.,I consoled him.
consolata,False,consolare,to console,verb,consoled,"emotion,relationships",,,feminine,singular,participle,past,False,False,False,,,,,past participle feminine singular,L'ho consolata.,I consoled her.
consolati,False,consolare,to console,verb,consoled,"emotion,relationships",,,masculine,plural,participle,past,False,False,False,,,,,past participle masculine plural,Li ho consolati.,I consoled them.
consolate,False,consolare,to console,verb,consoled,"emotion,relationships",,,feminine,plural,participle,past,False,False,False,,,,,past participle feminine plural,Le ho consolate.,I consoled them.
consolo,False,consolare,to console,verb,I console,"emotion,relationships",,1s,,singular,indicative,present,False,False,False,,,,,,Io consolo mio figlio.,I console my son.
consoli,False,consolare,to console,verb,you console,"emotion,relationships",,2s,,singular,indicative,present,False,False,False,,,,,,Tu consoli tua sorella.,You console your sister.
consola,False,consolare,to console,verb,he consoles/she consoles/you (formal) console,"emotion,relationships",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui consola il bambino.,He consoles the child.
consoliamo,False,consolare,to console,verb,we console,"emotion,relationships",,1p,,plural,indicative,present,False,False,False,,,,,,Noi consoliamo i ragazzi.,We console the boys.
consolate,False,consolare,to console,verb,you (plural) console,"emotion,relationships",,2p,,plural,indicative,present,False,False,False,,,,,,Voi consolate gli amici.,You (plural) console your friends.
consolano,False,consolare,to console,verb,they console,"emotion,relationships",,3p,,plural,indicative,present,False,False,False,,,,,,Loro consolano la squadra.,They console the team.
consolavo,False,consolare,to console,verb,I was consoling,"emotion,relationships",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Io consolavo spesso.,I was consoling often.
consolavi,False,consolare,to console,verb,you were consoling,"emotion,relationships",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tu consolavi tua nonna.,You were consoling your grandmother.
consolava,False,consolare,to console,verb,he was consoling/she was consoling/you (formal) were consoling,"emotion,relationships",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Lei consolava tutti.,She was consoling everyone.
consolavamo,False,consolare,to console,verb,we were consoling,"emotion,relationships",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Noi consolavamo i compagni.,We were consoling our classmates.
consolavate,False,consolare,to console,verb,you (plural) were consoling,"emotion,relationships",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Voi consolavate i bambini.,You (plural) were consoling the children.
consolavano,False,consolare,to console,verb,they were consoling,"emotion,relationships",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Loro consolavano i vicini.,They were consoling the neighbors.
ho consolato,False,consolare,to console,verb,I have consoled,"emotion,relationships",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle consolato,Ho consolato un amico.,I have consoled a friend.
hai consolato,False,consolare,to console,verb,you have consoled,"emotion,relationships",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle consolato,Hai consolato tua cugina.,You have consoled your cousin.
ha consolato,False,consolare,to console,verb,he has consoled/she has consoled/you (formal) have consoled,"emotion,relationships",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; also used as formal 'Lei',Ha consolato la bambina.,He has consoled the little girl.
abbiamo consolato,False,consolare,to console,verb,we have consoled,"emotion,relationships",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle consolato,Abbiamo consolato il gruppo.,We have consoled the group.
avete consolato,False,consolare,to console,verb,you (plural) have consoled,"emotion,relationships",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle consolato,Avete consolato gli studenti.,You (plural) have consoled the students.
hanno consolato,False,consolare,to console,verb,they have consoled,"emotion,relationships",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle consolato,Hanno consolato il ragazzo.,They have consoled the boy.
