term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
accorrere,True,accorrere,to rush,verb,to rush,"motion,verb",,,,,non-finite,infinitive,False,False,False,,,,,irregular verb; compound tenses use essere,Devo accorrere subito.,I must rush right away.,88f977725a7bf077d55f6df86d5f69008edf7f7e938eabebdf878b062f9a5833,dfb4078c1f353b1723ad7b4b2ed913e9da4050d0bddb389c25ba144b559be0d3,1200.0,1536.0,ahk-kohr-REH-reh
accorrendo,False,accorrere,to rush,verb,rushing,"motion,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sto accorrendo.,I am rushing.,abe8a596d16393ce42bd5d3d6ffdf5286263d600c94a6680e0b2dc56e5a8345a,cd988f33870d9ba3ff7bfe087155e2465edfecd38d7cf57f7e1fbd98db24a3dd,1104.0,1656.0,ahk-kohr-REHN-doh
accorso,False,accorrere,to rush,verb,rushed,"motion,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle; masculine singular,Sono accorso in fretta.,I rushed quickly.,edc061413208410655c3254317efd2583269a9556f0a1380d40d3ba0485fafa1,d7e292632cd398e07c7ee2c410bf49d6abec29796018c57cbc8f715258fcb261,1104.0,1536.0,ahk-KOHR-soh
accorsa,False,accorrere,to rush,verb,rushed,"motion,verb",,,feminine,singular,participle,past,False,False,False,,,,,past participle; feminine singular,Sono accorsa in fretta.,I rushed quickly.,31520512f1d2c71ca9a8df332d93f26dea144311601c19b7771f9d0103803de9,d7e292632cd398e07c7ee2c410bf49d6abec29796018c57cbc8f715258fcb261,1104.0,1512.0,ahk-KOHR-sah
accorsi,False,accorrere,to rush,verb,rushed,"motion,verb",,,masculine,plural,participle,past,False,False,False,,,,,past participle; masculine plural,Siamo accorsi tutti.,We all rushed.,8b860c65f081a541fe3cde97e2bb3604c719df5eee21d50d82d9bf962a7dbc6c,d7e292632cd398e07c7ee2c410bf49d6abec29796018c57cbc8f715258fcb261,1104.0,1536.0,ahk-KOHR-see
accorse,False,accorrere,to rush,verb,rushed,"motion,verb",,,feminine,plural,participle,past,False,False,False,,,,,past participle; feminine plural,Sono accorse in fretta.,They rushed quickly.,9be251b0e57aa4812a134743bcacec2020b5ea7168835360b24aef6aabc6ce63,d7e292632cd398e07c7ee2c410bf49d6abec29796018c57cbc8f715258fcb261,1104.0,1488.0,ahk-KOHR-seh
accorro,False,accorrere,to rush,verb,I rush,"motion,verb",,1s,,singular,indicative,present,False,False,False,,,,,,Io accorro in aiuto.,I rush to help.,55530834399021fbfcced78f85fd4ab8c2578a5d2b37e80ebf7495fb71e4eef8,167741baa57e92857ab1f808a8551627ed2ba31ca3bc615745d6d3bd7ab4928c,1224.0,1488.0,ahk-KOHR-roh
accorri,False,accorrere,to rush,verb,you rush,"motion,verb",,2s,,singular,indicative,present,False,False,False,,,,,,Tu accorri al richiamo.,You rush to the call.,42c44606b3d72c8ab2499f5b53515db1320b83737a5a9f75a0ad02291cab5b9a,7c4b3592472ef7a14051c239f3e11b5a51afdd6b54ea3f88214107546d4e93c3,1272.0,1464.0,ahk-KOHR-ree
accorre,False,accorrere,to rush,verb,he rushes/she rushes/you (formal) rush,"motion,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal Lei,Lei accorre ogni volta.,You always rush.,95498353e31738d96d00308800525f0a7d103690c96bd768d2fc3dc66c0ef631,0d4b89b4def7876ba720c5d94f0f23e8a1b4486cdb5d98e1f69f90d9a32486a7,4680.0,1440.0,ahk-KOHR-reh
accorriamo,False,accorrere,to rush,verb,we rush,"motion,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Noi accorriamo subito.,We rush right away.,807218dc9a806b679ec4047d1fac1c74040fb811b6aa64403f3f5480485022ed,98a183683d9787a158e1b01db8c6e66d58f22732b4176b8fbb3119a5a454a7e3,1248.0,1656.0,ahk-kohr-RYAH-moh
accorrete,False,accorrere,to rush,verb,you (plural) rush,"motion,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Voi accorrete spesso.,You often rush.,9e59f359c652afa1dcb9f257dc1b8a5d77a0d65a4281dbf69199f92889f8ef71,068e8a21828fc497cfac58baa841df0f1d13deda250f1be693ec62fae6003706,2376.0,1608.0,ahk-kohr-REH-teh
accorrono,False,accorrere,to rush,verb,they rush,"motion,verb",,3p,,plural,indicative,present,False,False,False,,,,,,Loro accorrono al bisogno.,They rush when needed.,647f8be0807b51b3b2eb46c74ce5d848786928ef81cb358be6a94b7905459c49,5c51ff1c57051caacd41d8eae468cb160c4bcb94e051b76ff01f0b5f82744c18,1272.0,1584.0,ahk-kohr-ROH-noh
accorrevo,False,accorrere,to rush,verb,I was rushing,"motion,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Da bambino accorrevo subito.,As a child I was rushing right away.,550ae598ef1c676763835103db0bbe4c0793b485225f4e0c02a72ebfafb46014,d18205de2d6c45e822e3ec363dc01bb19c6b247d8e7276d999481d03b0c708e4,1440.0,1608.0,ahk-kohr-REH-voh
accorrevi,False,accorrere,to rush,verb,you were rushing,"motion,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Accorrevi appena ti chiamavo.,You were rushing as soon as I called.,fc624d576b7dd2b43d545732cb0c77677ae3d47092a066195941ffffcdcf487c,7eec6d2e9c0e5bfbdde6a043331e7889ede2661a7d6ddeb22bc9db8daf6cc2de,1488.0,1584.0,ahk-kohr-REH-vee
accorreva,False,accorrere,to rush,verb,he was rushing/she was rushing/you (formal) were rushing,"motion,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal Lei,Lui accorreva spesso.,He was rushing often.,0fea6e25dbe0dc4eec17bff12f452d71520aa3c2fe6eebc63c2fb4b7f70c94b7,6d05d245d1d5bd8aaa995b97e3030f9b0f85c9d69c28350abc7c1b0cf67c2234,5232.0,1584.0,ahk-kohr-REH-vah
accorrevamo,False,accorrere,to rush,verb,we were rushing,"motion,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Accorrevamo tutti al suono.,We were rushing at the sound.,896484d8b60fe11f540b46842b1ea6909cd5ea246bd9b93a07ab20fe82a48f62,5356fc7beb91fd3d2605159935e079267ccfe7ed207980a0c6e588d435b285d1,1464.0,1728.0,ahk-kohr-reh-VAH-moh
accorrevate,False,accorrere,to rush,verb,you (plural) were rushing,"motion,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Accorrevate senza pensarci.,You were rushing without thinking.,2d0b21c5e5922b650c9cca82c165f9a11c855acee0ad21d4d9d724675d7aaf96,f237d58282a2ba54cbc1c1c5b7f510e30bbf91df4ab0f4e280f45e2a240c2002,2568.0,1728.0,ahk-kohr-reh-VAH-teh
