term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
girare,True,girare,to turn,verb,to turn,"Verbs & Actions,Spotify Lessons",,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb,girare è facile.,To turn is easy.,54d7b4904020af967c42230d1d3566b19c3a929d7f3dfa7d3b3346e7870bf408,1200.0,e85800e390032c81dffbe305a4530f7b4d574bfb2df322ee6ff9e017f4b124fe,1368.0,jee-RAH-reh
girando,False,girare,to turn,verb,turning,"Verbs & Actions,Spotify Lessons",,,,,gerund,,False,False,False,,,,,,Sto girando la pagina.,I am turning the page.,0aee91b09bc036d73dda61cdf5cf8ef1665109c24b78d9f2d328fce718ad089f,1080.0,33b648ad2f2c8cf49a2d565f3861f244c7879278a129a3be89f2816c69fbcde7,1512.0,jee-RAHN-doh
girato,False,girare,to turn,verb,turned,"Verbs & Actions,Spotify Lessons",,,masculine,singular,participle,past,False,False,False,,,,,"past participle, regular",Il film è girato in Italia.,The film was filmed in Italy.,8a06e59f7ee38b91645da45f219ab8b2c9b9f1f0ad5b13dedded2d1d9f5aa63e,1080.0,0a9f68d1ac3d860fa81f19ab5608c3c42f13364270536494c5311aeea7c784bd,1440.0,jee-RAH-toh
girata,False,girare,to turn,verb,turned,"Verbs & Actions,Spotify Lessons",,,feminine,singular,participle,past,False,False,False,,,,,"past participle, feminine singular",La pagina è girata.,The page has been turned.,8a06e59f7ee38b91645da45f219ab8b2c9b9f1f0ad5b13dedded2d1d9f5aa63e,1080.0,5d335a11a0db4ecfbc5ee6566356166fe99398a94bae7a1480c08592e37b622c,1440.0,jee-RAH-tah
girati,False,girare,to turn,verb,turned,"Verbs & Actions,Spotify Lessons",,,masculine,plural,participle,past,False,False,False,,,,,"past participle, masculine plural",I documenti sono girati.,The documents are turned.,8a06e59f7ee38b91645da45f219ab8b2c9b9f1f0ad5b13dedded2d1d9f5aa63e,1080.0,3d41aab05c285c75891c0fb2a2c50ae21c37fb65eecad321cd1761f17a265da8,1440.0,jee-RAH-tee
girate,False,girare,to turn,verb,turned,"Verbs & Actions,Spotify Lessons",,,feminine,plural,participle,past,False,False,False,,,,,"past participle, feminine plural",Le pagine sono girate.,The pages are turned.,8a06e59f7ee38b91645da45f219ab8b2c9b9f1f0ad5b13dedded2d1d9f5aa63e,1080.0,51b84a74d097b1c7f60439709da069637be8f1f7767a01f07dc9b6c9df62b71f,1416.0,jee-RAH-teh
giro,False,girare,to turn,verb,I turn,"Verbs & Actions,Spotify Lessons",,1s,,singular,indicative,present,False,False,False,,,,,,Io giro la chiave.,I turn the key.,caff841920c900ee350b6dcf7c3a0c41e22a56ce2bebf458debfef5f4c017de2,1152.0,cb471b613eca2a05e301e5d2c908e9b19c58ea50826ccae7785023a89f89c133,1272.0,JEE-roh
giri,False,girare,to turn,verb,you turn,"Verbs & Actions,Spotify Lessons",,2s,,singular,indicative,present,False,False,False,,,,,,Tu giri la testa.,You turn your head.,ecb574802aa2d2f28057ed6eaefe28750414b9b719934181153df45bf73c1a9c,1200.0,17368906eddbbe662b3c0f904e862ce32e07aa4b2a38a02efd223a933de9de8d,1272.0,JEE-ree
gira,False,girare,to turn,verb,he turns/she turns/you (formal) turn,"Verbs & Actions,Spotify Lessons",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui gira la testa.,He turns his head.,2432873328ceb31245e28271b525ce1ed0fe7c8f29867a3aba5305f6fe2ee849,4656.0,2b76aa058a48ebea86730333b7bb06a207c7ef5f8c37452af1c4737f2efa0547,1248.0,JEE-rah
giriamo,False,girare,to turn,verb,we turn,"Verbs & Actions,Spotify Lessons",,1p,,plural,indicative,present,False,False,False,,,,,,Noi giriamo a sinistra.,We turn left.,8a20fd627fa8bd779e84b297bf846064ab707273d21a1b9f1feb4cfffa281e0a,1200.0,9cabfcb76662c9232bbbceecaa0504f6a782053e2b8f59773ae87af5936dce6d,1512.0,jee-RYAH-moh
girate,False,girare,to turn,verb,you (plural) turn,"Verbs & Actions,Spotify Lessons",,2p,,plural,indicative,present,False,False,False,,,,,,Voi girate a destra.,You (plural) turn right.,72ad6bb574c55a7015a1df107c3bb30748e615d675824cbcaa503ef149071826,2160.0,51b84a74d097b1c7f60439709da069637be8f1f7767a01f07dc9b6c9df62b71f,1416.0,jee-RAH-teh
