term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
venire,True,venire,to come,verb,to come,"core,verb",,,,,non-finite,infinitive,False,False,False,,,,,base form; irregular present 'vengo'; uses auxiliary essere,Voglio venire con te.,I want to come with you.
venendo,False,venire,to come,verb,coming,"core,verb",,,,,gerund,,False,False,False,,,,,,Sto venendo a casa.,I am coming home.
venuto,False,venire,to come,verb,come,"core,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle,È venuto tardi.,He came late.
venuta,False,venire,to come,verb,come,"core,verb",,,feminine,singular,participle,past,False,False,False,,,,,past participle,È venuta con noi.,She came with us.
venuti,False,venire,to come,verb,come,"core,verb",,,masculine,plural,participle,past,False,False,False,,,,,past participle,Siamo venuti ieri.,We came yesterday.
venute,False,venire,to come,verb,come,"core,verb",,,feminine,plural,participle,past,False,False,False,,,,,past participle,Siamo venute ieri.,We (feminine) came yesterday.
vengo,False,venire,to come,verb,I come,"core,verb",,1s,,singular,indicative,present,False,False,False,,,,,,Vengo subito.,I am coming right away.
vieni,False,venire,to come,verb,you come,"core,verb",,2s,,singular,indicative,present,False,False,False,,,,,,Vieni con me?,Will you come with me?
viene,False,venire,to come,verb,he comes/she comes/you (formal) come,"core,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui viene domani.,He is coming tomorrow.
veniamo,False,venire,to come,verb,we come,"core,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Veniamo alle otto.,We are coming at eight.
venite,False,venire,to come,verb,you (plural) come,"core,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Venite stasera?,Are you (plural) coming tonight?
vengono,False,venire,to come,verb,they come,"core,verb",,3p,,plural,indicative,present,False,False,False,,,,,,Vengono spesso.,They come often.
venivo,False,venire,to come,verb,I was coming/I came (habitually),"core,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Quando ero piccolo venivo qui.,When I was little I used to come here.
venivi,False,venire,to come,verb,you were coming,"core,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tu venivi sempre tardi.,You used to come always late.
veniva,False,venire,to come,verb,he was coming/she was coming/you (formal) were coming,"core,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Lei veniva spesso.,She used to come often.
venivamo,False,venire,to come,verb,we were coming,"core,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Noi venivamo ogni estate.,We used to come every summer.
venivate,False,venire,to come,verb,you (plural) were coming,"core,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Voi venivate sempre insieme.,You (plural) used to come always together.
venivano,False,venire,to come,verb,they were coming,"core,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Loro venivano spesso da noi.,They used to come to us often.
venni,False,venire,to come,verb,I came,"core,verb",,1s,,singular,indicative,passato remoto,False,False,False,,,,,,Venni a casa tardi.,I came home late.
venisti,False,venire,to come,verb,you came,"core,verb",,2s,,singular,indicative,passato remoto,False,False,False,,,,,,Tu venisti ieri?,Did you come yesterday?
venne,False,venire,to come,verb,he came/she came/you (formal) came,"core,verb",,3s,,singular,indicative,passato remoto,False,False,False,,,,,also used as formal 'Lei',Lui venne e se ne andò.,He came and left.
venimmo,False,venire,to come,verb,we came,"core,verb",,1p,,plural,indicative,passato remoto,False,False,False,,,,,,Noi venimmo insieme.,We came together.
veniste,False,venire,to come,verb,you (plural) came,"core,verb",,2p,,plural,indicative,passato remoto,False,False,False,,,,,,Voi veniste in tempo.,You (plural) came on time.
vennero,False,venire,to come,verb,they came,"core,verb",,3p,,plural,indicative,passato remoto,False,False,False,,,,,,Loro vennero alla festa.,They came to the party.
sono venuto,False,venire,to come,verb,I have come (masculine),"core,verb",,1s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; agrees in gender and number,Sono venuto ieri.,I have come yesterday.
sono venuta,False,venire,to come,verb,I have come (feminine),"core,verb",,1s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; agrees in gender and number,Sono venuta ieri.,I have come yesterday.
sei venuto,False,venire,to come,verb,you have come (masculine),"core,verb",,2s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; agrees in gender and number,Sei venuto al concerto?,Have you come to the concert?
sei venuta,False,venire,to come,verb,you have come (feminine),"core,verb",,2s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; agrees in gender and number,Sei venuta al concerto?,Have you come to the concert?
