term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
convenire,True,convenire,to agree,verb,to agree,"core,verb",,,,,non-finite,infinitive,False,False,False,,,,,irregular -ire verb; past participle 'convenuto'; used with auxiliary essere,È meglio convenire su un prezzo.,It is better to agree on a price.,c519ab04e360f0ff54aba62fbe1e646553929c3924aa3448bf727af35777031b,4b9cbaad0526ef247a7f482ecfb92d8b7e85e1e454dbd0886db7a68d0c809a02,1248.0,1536.0,cohn-veh-NEE-reh
convenendo,False,convenire,to agree,verb,agreeing,"core,verb",,,,,gerund,,False,False,False,,,,,gerund form,Stiamo convenendo i dettagli.,We are agreeing on the details.,2b051f26e03fbad5c13975762e098dbde1234fdb3e81a4b346fbd6247f9b1b42,39ee1c2d424b323b36f1ab4480b528e33e8cebb050d4b14dc536f3fc27f18507,1152.0,1632.0,cohn-veh-NEHN-doh
convenuto,False,convenire,to agree,verb,agreed,"core,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle; masculine singular,È quanto convenuto.,It is what was agreed.,adb18f67fcdf9bec9de6d966182ad3fb7ea7b778f231008e0c2403f25b842c88,e574209a44fbf6587a50231d2d43b381ad6e0e5b7786052a3f71bfa66943ea05,1152.0,1584.0,cohn-veh-NOO-toh
convenuta,False,convenire,to agree,verb,agreed,"core,verb",,,feminine,singular,participle,past,False,False,False,,,,,past participle; feminine singular,Ecco la cifra convenuta.,Here is the agreed amount.,11914b47157fa7a0ca28175da4e918049f3ec2a8bb5caf5ef589f6e00f1f8507,e574209a44fbf6587a50231d2d43b381ad6e0e5b7786052a3f71bfa66943ea05,1152.0,1560.0,cohn-veh-NOO-tah
convenuti,False,convenire,to agree,verb,agreed,"core,verb",,,masculine,plural,participle,past,False,False,False,,,,,past participle; masculine plural,Rispettiamo i termini convenuti.,We respect the agreed terms.,2736aa4c2391fe104bbdf55dfacc9562653b9bdd416bf51ffea450fd279941eb,e574209a44fbf6587a50231d2d43b381ad6e0e5b7786052a3f71bfa66943ea05,1152.0,1560.0,cohn-veh-NOO-tee
convenute,False,convenire,to agree,verb,agreed,"core,verb",,,feminine,plural,participle,past,False,False,False,,,,,past participle; feminine plural,Le regole convenute sono chiare.,The agreed rules are clear.,285b5bb098acbae93845f3be6aa29c9cb83d28af34757d5289fdbc1ce48af475,e574209a44fbf6587a50231d2d43b381ad6e0e5b7786052a3f71bfa66943ea05,1152.0,1536.0,cohn-veh-NOO-teh
convengo,False,convenire,to agree,verb,I agree,"core,verb",,1s,,singular,indicative,present,False,False,False,,,,,,Io convengo sul prezzo.,I agree on the price.,9518f23aa3248a76509c38d2ca0ae74bba4972ae7d638ce8ec1c1e60e56b7983,de11372399fb6f8dffc200109c3cdcca50a6488a3e8cbb97705b090aaa77ca16,1200.0,1536.0,cohn-VEHN-goh
convieni,False,convenire,to agree,verb,you agree,"core,verb",,2s,,singular,indicative,present,False,False,False,,,,,,Tu convieni con me?,Do you agree with me?,6486165a3bb5d153d4724c594cbce49dae0cca56f410645c8d24da56fa6b2b70,d01b89dc8be87120e07aa543b551c896740030b23edfbae1e2a33fedb42f341f,1272.0,1488.0,cohn-VEEEH-nee
conviene,False,convenire,to agree,verb,he agrees/she agrees/you (formal) agree,"core,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui conviene con noi.,He agrees with us.,b0594c7708ae9aa36d6e07ecfc8cb8022d03e768b77f0f998b83589553127f07,5bf2fc193ee605e60ce86fd14a4c82e72541c56976ae6bfba7b95469fcfc0834,4824.0,1440.0,cohn-VEEEH-neh
conveniamo,False,convenire,to agree,verb,we agree,"core,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Noi conveniamo su una data.,We agree on a date.,5a533600fc337d4bbfb71d3ab6e843c1aa53c16f7a2f4438bcf1ff0f1c6782c7,f8e60a855bb43cbd3ba87a84da81343668b8fd845110af546789d8262a6476a9,1248.0,1632.0,cohn-veh-NEEAH-moh
convenite,False,convenire,to agree,verb,you (plural) agree,"core,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Voi convenite con loro?,Do you (plural) agree with them?,ab1e2425e4235b4aa32bf690091dce4c27703207700d4258b69a8c3f2a8a4933,fb5fb711494bc7676e5b9e24396811cd61e29c62aef4ea824ff92eca8a2e37da,2376.0,1560.0,cohn-veh-NEE-teh
convengono,False,convenire,to agree,verb,they agree,"core,verb",,3p,,plural,indicative,present,False,False,False,,,,,,Loro convengono sui termini.,They agree on the terms.,9df14eed690240456f37d6be4a3545a9976adc05915f45dd796636e03df9bda5,6e38be26d97d0f1fc57446baf73114a5c6756ad5f9254c6469dd9b8044b9172e,1272.0,1632.0,cohn-vehn-GOH-noh
convenivo,False,convenire,to agree,verb,I was agreeing,"core,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Io convenivo su tutto.,I was agreeing on everything.,b6df169b13e329049e29442487749e6d8e3c84f5ec83b5390f5c44a6f58f766e,b9c332880a0df85dd566c3c7ffb1694fdee13de819d9d5a45a90a0496e171919,1440.0,1560.0,cohn-veh-NEE-voh
convenivi,False,convenire,to agree,verb,you were agreeing,"core,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tu convenivi spesso con me.,You were often agreeing with me.,749e237e8045c0d0265c5991417a0b82d9f01aedd0f6cfb1d8230774b6e6ee42,87657a5c662f7d818843fbd9db8879de0351e203e47111ada29c277f85c5e14f,1488.0,1560.0,cohn-veh-NEE-vee
conveniva,False,convenire,to agree,verb,he was agreeing/she was agreeing/you (formal) were agreeing,"core,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Lei conveniva con il gruppo.,You (formal) were agreeing with the group.,b873edd815b852673f09cda3ec66e24fd911260d77cf932ee93f91de98cd4828,529f1d66f49359a7a86927a1e3bb64d1841db4c0c6d677cec70b58067adbd7ae,5256.0,1536.0,cohn-veh-NEE-vah
convenivamo,False,convenire,to agree,verb,we were agreeing,"core,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Noi convenivamo sui dettagli.,We were agreeing on the details.,9cfc4dc21a3ba3f58e19dc35c98cda0a892d9e90a38afa9d0e0ef6e82263887a,e99f1a0b72be9436f35093ee42c805c279e83170475967f9adc46b340025a93e,1488.0,1728.0,cohn-veh-nee-VAH-moh
convenivate,False,convenire,to agree,verb,you (plural) were agreeing,"core,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Voi convenivate raramente.,You (plural) were agreeing rarely.,1357ac4f21246c44a27094c24473bbcdcc2dfe7d221f97f6e34d30e1b06255f7,0275b84c8263d129fdcadd994426743591e7dfa81a22673fc906d5f1d55e52da,2592.0,1728.0,cohn-veh-nee-VAH-teh
convenivano,False,convenire,to agree,verb,they were agreeing,"core,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Loro convenivano sul prezzo.,They were agreeing on the price.,ca48ce4166defa309d1f54b3a4018e23bc65e157f37971d165660aa360d2f397,5495075f2b5e4546a45e62e2a36bf0119d3488f0050a6260da96d1f3aee3c5a7,1488.0,1680.0,cohn-veh-nee-VAH-noh
sono convenuto,False,convenire,to agree,verb,I have agreed,"core,verb",,1s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Sono convenuto sul prezzo.,I have agreed on the price.,bccae6a8376f5f287995cc5efb53eebf71464090e1026b68ef1ddad67414872f,a13270e1253cf67b6ce83b0f726a3a3584325a09a5fee9c92d473a55774ea7b6,1368.0,2040.0,SOH-noh cohn-veh-NOO-toh
sono convenuta,False,convenire,to agree,verb,I have agreed,"core,verb",,1s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Sono convenuta sulla data.,I have agreed on the date.,3278be55a8b6b7792cdeef7821232c735a43dfedefaec4b7f323a61cb1d74baa,a13270e1253cf67b6ce83b0f726a3a3584325a09a5fee9c92d473a55774ea7b6,1368.0,2040.0,SOH-noh cohn-veh-NOO-tah
sei convenuto,False,convenire,to agree,verb,you have agreed,"core,verb",,2s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Sei convenuto con noi.,You have agreed with us.,502a644a65504986b664cff8773f5181cd5e16d251c038aeb03bb86f586f4e60,5fe3f4c3dda5b98ac73758514ec39a24afe65bbf24e7b30b6536d7bbbdf2c6e1,1416.0,1992.0,SEHEE cohn-veh-NOO-toh
sei convenuta,False,convenire,to agree,verb,you have agreed,"core,verb",,2s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Sei convenuta con me.,You have agreed with me.,a3e53b95c9dc44962f1c9e5991ede203949a8e5fbab226eec9d816451acc49bb,5fe3f4c3dda5b98ac73758514ec39a24afe65bbf24e7b30b6536d7bbbdf2c6e1,1416.0,1992.0,SEHEE cohn-veh-NOO-tah
è convenuto,False,convenire,to agree,verb,he has agreed/you (formal) have agreed,"core,verb",,3s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject; also used as formal 'Lei',Lui è convenuto sull'accordo.,He has agreed on the deal.,9ed1447c98225bab3819eab8868ad8b561592a97511b59f5b3218737518b9aa8,5e1f92b0792bc5ec25e8cbe2382b78fbad234aeed3bf803833d2daedb2a746b0,3600.0,1752.0,EH cohn-veh-NOO-toh
è convenuta,False,convenire,to agree,verb,she has agreed/you (formal) have agreed,"core,verb",,3s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject; also used as formal 'Lei',Lei è convenuta sulla proposta.,She has agreed on the proposal.,86c9d625cbfbf099d5565c29e5c4cfeaef5b594549e30f22c5942c721615423b,0bb38bfa83c0fa735ef93973e82e14dddf61c6f8e4bbd5cd5ab79b6d2da9caae,3624.0,1728.0,EH cohn-veh-NOO-tah
siamo convenuti,False,convenire,to agree,verb,we have agreed,"core,verb",,1p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Siamo convenuti sui termini.,We have agreed on the terms.,f768e10f3d84ef7ebb4c04e5a68414d809d0ffa0fc40a3335b6d9d64680c031b,9f1d9419c3de29c08677339c289a78d7d55f6980c8dcf620b15729e979583aab,1416.0,2112.0,SEEAH-moh cohn-veh-NOO-tee
siamo convenute,False,convenire,to agree,verb,we have agreed,"core,verb",,1p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Siamo convenute sulla strategia.,We have agreed on the strategy.,7ca2eb3119942fa1b3a49f6f6c3c1f5aec970309ac0c43cf93ea8355f523f3f6,9f1d9419c3de29c08677339c289a78d7d55f6980c8dcf620b15729e979583aab,1416.0,2064.0,SEEAH-moh cohn-veh-NOO-teh
siete convenuti,False,convenire,to agree,verb,you (plural) have agreed,"core,verb",,2p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Siete convenuti con il cliente.,You (plural) have agreed with the client.,633b9944bc7f74538d0e43b94f44bcf9908e211b326aea2f6565e3920a0ac7ee,2f1526a7be60ed0e2b383cb8503261d4c629533b8fe98a9720394eb5143bb340,2496.0,2112.0,SEEEH-teh cohn-veh-NOO-tee
siete convenute,False,convenire,to agree,verb,you (plural) have agreed,"core,verb",,2p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Siete convenute con la direttrice.,You (plural) have agreed with the director.,118cdf2be5de85ac6d62ae899b139f6bdebec0cd45f7f72e92e7ef051280d96b,2f1526a7be60ed0e2b383cb8503261d4c629533b8fe98a9720394eb5143bb340,2496.0,2064.0,SEEEH-teh cohn-veh-NOO-teh
sono convenuti,False,convenire,to agree,verb,they have agreed,"core,verb",,3p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Sono convenuti su un prezzo.,They have agreed on a price.,8bf300a31808647728c669207ab50287739aba26a26c79f4bea6f518d67c570a,a372c8fb6909fde15b5fa388c03b0c6062923c7fcad3877287dca7346e0b7a8b,1440.0,2040.0,SOH-noh cohn-veh-NOO-tee
sono convenute,False,convenire,to agree,verb,they have agreed,"core,verb",,3p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Sono convenute sulla cifra.,They have agreed on the amount.,f7c4ffbc25ef6f2e3aac6a9a719306d88665bfd0d3e5df678e8f1138a434f942,a372c8fb6909fde15b5fa388c03b0c6062923c7fcad3877287dca7346e0b7a8b,1440.0,2016.0,SOH-noh cohn-veh-NOO-teh
