term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
dominare,True,dominare,to dominate,verb,to dominate,"core,verb",,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb; auxiliary avere in compound tenses,Voglio dominare la partita.,I want to dominate the match.,5bcb60a7b9d7c3daa0f41762a03d7e7ba2181a620b26a8521b42af8aceea500c,92b0b9644794131b2007873897067c07403394f9017ffb3e2c16de9ee0f72790,1392.0,1488.0,doh-mee-NAH-reh
dominando,False,dominare,to dominate,verb,dominating,"core,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sto dominando la gara.,I am dominating the race.,2c4b79892fd158e02824e3f33f451c8c9763d11a0299702897d0f4082b6c52e5,aea28a826d8eeda12310fe1820b21dadeffc76002f354edf7ba99f5cd8f4f892,1368.0,1608.0,doh-mee-NAHN-doh
dominato,False,dominare,to dominate,verb,dominated,"core,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle; masculine singular,L'ho dominato.,I dominated it.,216185e9a1f7d868c6836aee783e12bb805cf34b08b7501b12557abd4210ea30,a2f72e1b564afc89f8bb7f7cda8de85e08e9c977008fb060f7e36939011fbe90,1344.0,1584.0,doh-mee-NAH-toh
dominata,False,dominare,to dominate,verb,dominated,"core,verb",,,feminine,singular,participle,past,False,False,False,,,,,past participle; feminine singular,L'ho dominata.,I dominated it.,e41d21ac66ff7a48b46f484e875b861c936e581d68063992d5bedea4fa2df69f,a2f72e1b564afc89f8bb7f7cda8de85e08e9c977008fb060f7e36939011fbe90,1344.0,1560.0,doh-mee-NAH-tah
dominati,False,dominare,to dominate,verb,dominated,"core,verb",,,masculine,plural,participle,past,False,False,False,,,,,past participle; masculine plural,Li ho dominati.,I dominated them.,3729f77520bb9bff62cecec8e568aae02bdf8ae5d033252c34e22e40337262dc,a2f72e1b564afc89f8bb7f7cda8de85e08e9c977008fb060f7e36939011fbe90,1344.0,1560.0,doh-mee-NAH-tee
dominate,False,dominare,to dominate,verb,dominated,"core,verb",,,feminine,plural,participle,past,False,False,False,,,,,past participle; feminine plural,Le ho dominate.,I dominated them.,05a00580958b6ebefbc4bd638695e38738671586cb03fb127b7fd3c52b74a2be,a2f72e1b564afc89f8bb7f7cda8de85e08e9c977008fb060f7e36939011fbe90,1344.0,1536.0,doh-mee-NAH-teh
domino,False,dominare,to dominate,verb,I dominate,"core,verb",,1s,,singular,indicative,present,False,False,False,,,,,,Io domino il gioco.,I dominate the game.,ede5be471908ef13e0dcb2f0209873f9614d5d942bae7c5010146c8ae8a820d1,895cc0229abc557371a9dc60816ebae9a1e7ac8766d6ee7631bd1acad6fa3c6c,1392.0,1392.0,doh-MEE-noh
domini,False,dominare,to dominate,verb,you dominate,"core,verb",,2s,,singular,indicative,present,False,False,False,,,,,,Tu domini la scena.,You dominate the scene.,08d4244b1bed48606823bcc9120c244db8ce883265297cd08852e52f1e48a8a4,d1d151e25a51c312e651cd8f331b4e829728e6efc3c57b7b3328b93e6cafac7b,1440.0,1392.0,doh-MEE-nee
domina,False,dominare,to dominate,verb,he dominates/she dominates/you (formal) dominate,"core,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal Lei,Lui domina la partita.,He dominates the match.,8458d022b4b1c458f67decde0404aff4cfa8dfeb280d3aa0bd82798a9c1b4da3,d3ce6196a45bc4d7bba99c2a5caf2d60d711b44c99a0f223c56584fd042f6706,5208.0,1368.0,doh-MEE-nah
dominiamo,False,dominare,to dominate,verb,we dominate,"core,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Noi dominiamo la partita.,We dominate the match.,5ef9439356504931b859467f0e44e238f6c7d60cbf71f9c4c5c332c48c604f1f,970a7b3337c64926f882195f48907cedb571c5a2f52851d433524cd349120472,1440.0,1608.0,doh-mee-NYAH-moh
dominate,False,dominare,to dominate,verb,you (plural) dominate,"core,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Voi dominate il campionato.,You dominate the championship.,05a00580958b6ebefbc4bd638695e38738671586cb03fb127b7fd3c52b74a2be,08ed510218373535294084834c2914a057448670e2812ceb988b3680e9a88288,2568.0,1536.0,doh-mee-NAH-teh
dominano,False,dominare,to dominate,verb,they dominate,"core,verb",,3p,,plural,indicative,present,False,False,False,,,,,,Loro dominano il mercato.,They dominate the market.,b9769f7ef8031dbc41495d358ceba382381bb2259f220a1a6053d641371acb90,944b0c57ba76f22623acc65afac7af8b92e0b619f4311e0a71a80e12b393658c,1440.0,1512.0,doh-mee-NAH-noh
