term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
porre,True,porre,to put,verb,to put,"core,verb",,,,,non-finite,infinitive,False,False,False,,,,,irregular verb; used with auxiliary avere,Devo porre una domanda.,I must ask a question.,fd02c6659205948d0b53123619ff8e7cafcc2cd555a8a26df518f73f3bc12008,1128.0,b565a7278dbfefc61bb0d0bd7401c7b3b925bcf63afdf018eb18446971118610,1272.0,POHR-reh
ponendo,False,porre,to put,verb,putting,"core,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sto ponendo una questione.,I am raising a question.,fed078b64095e8c7f1e3977ba5c282a58a4b20931ea971121eae369831d9dd19,1008.0,3930c1b6249e7b418b94e5ace9876c47f2fdd523f03b962874df8a83733ade51,1440.0,poh-NEHN-doh
posto,False,porre,to put,verb,placed,"core,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle used as adjective or in compound tenses,L'oggetto è posto qui.,The object is placed here.,39b2c33efacbff6ce6064623cd524e9fc80ecd25980605c57ccc4b4d68258f0b,1152.0,16f3e54ffa495a43e6b4f5f64c305912c1b93a19699daf890a01ee299c39a326,1320.0,POH-stoh
posta,False,porre,to put,verb,placed,"core,verb",,,feminine,singular,participle,past,False,False,False,,,,,feminine past participle,La scatola è posta sul tavolo.,The box is placed on the table.,39b2c33efacbff6ce6064623cd524e9fc80ecd25980605c57ccc4b4d68258f0b,1152.0,3da5da58d6c15760ec4d04479d9ec49517bdcbf3747a0f71460ed1181c7c6860,1296.0,POH-stah
posti,False,porre,to put,verb,placed,"core,verb",,,masculine,plural,participle,past,False,False,False,,,,,masculine plural past participle,I libri sono posti sullo scaffale.,The books are placed on the shelf.,39b2c33efacbff6ce6064623cd524e9fc80ecd25980605c57ccc4b4d68258f0b,1152.0,aa11e51c9502df751d2b47a538432234749ab404de60ffc37166c353d557e4ff,1296.0,POH-stee
poste,False,porre,to put,verb,placed,"core,verb",,,feminine,plural,participle,past,False,False,False,,,,,feminine plural past participle,Le lettere sono poste sulla scrivania.,The letters are placed on the desk.,39b2c33efacbff6ce6064623cd524e9fc80ecd25980605c57ccc4b4d68258f0b,1152.0,b5554d624fe017878defbf5dec6b8b806bf53d768530dcf4ca79d694465cb3b3,1272.0,POH-steh
pongo,False,porre,to put,verb,I put,"core,verb",,1s,,singular,indicative,present,False,False,False,,,,,,Io pongo una domanda.,I ask a question.,74bc8081310e002f8ae8ec2492975ba1c86347aa076094cd79689b44774be93a,1128.0,3148d8a25d36010f764fdcba9e7c8d3746548296267c1ee0fbb59cb2b0a6b5b0,1296.0,POHN-goh
poni,False,porre,to put,verb,you put,"core,verb",,2s,,singular,indicative,present,False,False,False,,,,,,Tu poni una domanda.,You ask a question.,743144779d74c67632ba66929066e520bdfa3b0c8377ec4c2456d61cfc08962e,1176.0,5a9374bda29ab18035e26cf20b8bc5a829684177e71e9f471d4ed39a6664f526,1200.0,POH-nee
pone,False,porre,to put,verb,he puts/she puts/you (formal) put,"core,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui pone una condizione.,He places a condition.,9a1739f4e10a31f53d9851a5282bc36dd52b004cc012b64d86a079c37f6319c7,4392.0,cd120171d6d1934ce09ef50bef95426916682018552432cbcff50d0d3146e22c,1176.0,POH-neh
poniamo,False,porre,to put,verb,we put,"core,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Noi poniamo le regole.,We set the rules.,a9e846dcd7821912c3bb7d0de566fbfc6a1c9bd2ca4b1c917aa4c6d71a03dadf,1176.0,32658a3b187e1bfbfcd340c7afd743c7d349d4d6e6353e4ec79e7ed9f9dfc6c9,1440.0,poh-NYAH-moh
