term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
partire,True,partire,to leave,verb,to leave,"core,travel",,,,,non-finite,infinitive,False,False,False,,,,,intransitive; used with auxiliary essere,Voglio partire domani.,I want to leave tomorrow.,5fa2a681d9275d62d763603d6cd3da4e2b27968a258e8fae7a12339b88dbf164,1152.0,a6e01a15a31d7c18181430526c72c797286631950b9b30e860ff9db0e2f1765b,1416.0,pahr-TEE-reh
partendo,False,partire,to leave,verb,leaving,"core,travel",,,,,gerund,,False,False,False,,,,,,Sto partendo adesso.,I am leaving now.,15574f2791a9a5d451a95ae3ef7c8cb9016a6dcea50e127cc16ea43ec846956f,1080.0,45b04d689ff81d7ee480f5141fdb2bd6f05f1a6399647f7a5f185ed5cc878c86,1536.0,pahr-TEHN-doh
partito,False,partire,to leave,verb,left,"core,travel",,,masculine,singular,participle,past,False,False,False,,,,,"past participle, masculine singular",Sono partito ieri.,I left yesterday.,9f19fc494d1f70b41da9003a5a9fd467b5a7b8543c37d89665ce79df83dde33c,1032.0,4e0878db47c27fc307418ab81ffe12084e43b28daefdbea13fa603000deacf20,1488.0,pahr-TEE-toh
partita,False,partire,to leave,verb,left,"core,travel",,,feminine,singular,participle,past,False,False,False,,,,,"past participle, feminine singular",Sono partita ieri.,I left yesterday.,9f19fc494d1f70b41da9003a5a9fd467b5a7b8543c37d89665ce79df83dde33c,1032.0,6e4ac873f5b23cd3ccd0958e92f7cae2b27fa15c6c3ec244b20b043ef0b9bb5a,1464.0,pahr-TEE-tah
partiti,False,partire,to leave,verb,left,"core,travel",,,masculine,plural,participle,past,False,False,False,,,,,"past participle, masculine plural",Siamo partiti presto.,We left early.,9f19fc494d1f70b41da9003a5a9fd467b5a7b8543c37d89665ce79df83dde33c,1032.0,d2e71c2140f985dcb729cab884c4cc7455cbeeb7ef9a25e26029a11a6bafcb10,1464.0,pahr-TEE-tee
partite,False,partire,to leave,verb,left,"core,travel",,,feminine,plural,participle,past,False,False,False,,,,,"past participle, feminine plural",Siamo partite presto.,We left early.,9f19fc494d1f70b41da9003a5a9fd467b5a7b8543c37d89665ce79df83dde33c,1032.0,33ee2561d8ef8f20128cd8654d9e7aa5f7810d427f67f82eaa434af9629f3638,1440.0,pahr-TEE-teh
parto,False,partire,to leave,verb,I leave,"core,travel",,1s,,singular,indicative,present,False,False,False,,,,,,Io parto alle otto.,I leave at eight.,0043311551ad161ffb94aa1bcaadba76156eddcd1bc4605c9d47bb9286d0555c,1152.0,0264e19a6a89afa4afbdbfe7b65676546aca39ade148ca3f283dd25d9235cc36,1320.0,PAHR-toh
parti,False,partire,to leave,verb,you leave,"core,travel",,2s,,singular,indicative,present,False,False,False,,,,,,Tu parti domani?,Do you leave tomorrow?,19fd54dc5803dd9b2633d434a4dc2df3de53bfdda8f13368bd2a467bdcaa0cf6,1224.0,f32cdaab5e1ad14cf9fd87bbfa138afbcda5e4c2b237536f225d307450ff39c5,1320.0,PAHR-tee
parte,False,partire,to leave,verb,he leaves/she leaves/you (formal) leave,"core,travel",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui parte ora.,He leaves now.,0e487686bb81e056e5ad62f59deb96a7d96d30109c632bc89709b0546ac02710,4608.0,f576d9445e0734878bd0bb00c8e6df802dc8904b75f906d00b6a8919c2986504,1296.0,PAHR-teh
partiamo,False,partire,to leave,verb,we leave,"core,travel",,1p,,plural,indicative,present,False,False,False,,,,,,Noi partiamo domani.,We leave tomorrow.,93f2124872bdd1353767638cd3cdfd9f363658879fd0b0088556394fa52df633,1200.0,3b0db0d9b888c311ee6437a8b7686331bb193be3aecbd13b10df82ef2c87663b,1512.0,pahr-TYAH-moh
partite,False,partire,to leave,verb,you (plural) leave,"core,travel",,2p,,plural,indicative,present,False,False,False,,,,,,Voi partite sempre tardi.,You leave always late.,5ec674d104e609466d8865480c3679dd079fa2a38f40aa860cba9799b3de040f,2280.0,33ee2561d8ef8f20128cd8654d9e7aa5f7810d427f67f82eaa434af9629f3638,1440.0,pahr-TEE-teh
