term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
seguire,True,seguire,to follow,verb,to follow,"core,verb",,,,,non-finite,infinitive,False,False,False,,,,,regular -ire verb; used with auxiliary avere,Voglio seguire il corso.,I want to follow the course.,592a422911df0e86e5bed7fab978bc83db516cb70315319f49f4cef27162f476,1224.0,3a58be8ce1631180af14f06e1afd7e2f1502b6b8bc12330f59f9f7bc29692a77,1464.0,seh-GWEE-reh
seguendo,False,seguire,to follow,verb,following,"core,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sto seguendo le istruzioni.,I am following the instructions.,3e3e4945ae1e75caddc07fa0a022d239c417ecc64804e137373ac9a57364b518,1200.0,b93d5ef566739acb906d96d46911798c9bf6b1a17321edbfcc9915a2c2d18412,1608.0,seh-GWEHN-doh
seguito,False,seguire,to follow,verb,followed,"core,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle; also used as noun,È seguito da molti.,He is followed by many.,45575e877c5411b11556252e7d58e1703dc2b4fcd34e0364cc0cc4954a6af4c1,1128.0,5c742967a3233a1f1302661224794ed789a2b0f415f19666488925b1b074a004,1536.0,seh-GWEE-toh
seguita,False,seguire,to follow,verb,followed (feminine),"core,verb",,,feminine,singular,participle,past,False,False,False,,,,,"past participle, feminine singular",La pagina è stata seguita da molti.,The page was followed by many.,42978cfee92352ad6f6dda32e0c8247e465fe2fe072be36a1cd80c987be97ea6,1968.0,d7bb43d1b0cd8ec6bfbd3d05b00dc36694c0c691d722839a785bd33ce16d32cc,1536.0,seh-GWEE-tah
seguiti,False,seguire,to follow,verb,followed (masculine plural),"core,verb",,,masculine,plural,participle,past,False,False,False,,,,,"past participle, masculine plural",I commenti sono seguiti dagli utenti.,The comments are followed by the users.,8b66a40b61ec8186ce4c2399da41cadee89a006af95c4f013c951048b42f1257,2592.0,f599a2bb8d09e44607b91b29a02f619b157ca1c5499cb3fb194eba685ebec7f0,1560.0,seh-GWEE-tee
seguite,False,seguire,to follow,verb,followed (feminine plural),"core,verb",,,feminine,plural,participle,past,False,False,False,,,,,"past participle, feminine plural",Le discussioni sono seguite dal pubblico.,The discussions are followed by the public.,430e58e3d1a8312522dd7d95bdcb6023012cd916e02c3ee8fe79cbee55bcf0c1,2424.0,d37ddf9c7ff0c0cb06f82447e36199f4a1b20579286df081dc5eccfd37dbd8fa,1512.0,seh-GWEE-teh
seguo,False,seguire,to follow,verb,I follow,"core,verb",,1s,,singular,indicative,present,False,False,False,,,,,,Io seguo il corso.,I follow the course.,5dc89be52bf351dce8d86a62bde9dea700a2df0dde3ffa8b220d66b045ba92c3,1224.0,55493b1679e7e178df101663ca8e1ea78c2b79773c691fdfc2cc242815847799,1392.0,SEH-gwoh
segui,False,seguire,to follow,verb,you follow,"core,verb",,2s,,singular,indicative,present,False,False,False,,,,,,Tu segui le notizie.,You follow the news.,f80676af04c1b3f3c66392768fb6959198082807ec97ff1ec9d80546dc8c6012,1272.0,18b8c27d2f4d4a26ff604ec134bc176883bfa2b8071e6b4419e83076796253a1,1368.0,SEH-gwee
segue,False,seguire,to follow,verb,he follows/she follows/you (formal) follow,"core,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui segue la lezione.,He follows the lesson.,a6fbb8b52fc169ef794eb82bbe2902db94b5dd1c3f4a9184d2560754c4928db1,4680.0,a8f6e242c44ab1fbaf331376f52de247b8e5179551ab56ed2d84a7609d10f3f4,1368.0,SEH-gweh
seguiamo,False,seguire,to follow,verb,we follow,"core,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Noi seguiamo le regole.,We follow the rules.,fe2fc73c6607df3c225402618bb5270f1547a1bcf19afbb819e707b828100bcd,1272.0,0094b0c3e8ab49f7435f4320f5c24d32f3814931f5ffdb28a9675716970a2b18,1608.0,seh-GWEEAH-moh
seguite,False,seguire,to follow,verb,you (plural) follow,"core,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Voi seguite il programma.,You follow the program.,3af865bf004cbddb4e6c6da15641b28e80e84e8c97eb4a8fa29a5c31ff7f52f9,2376.0,d37ddf9c7ff0c0cb06f82447e36199f4a1b20579286df081dc5eccfd37dbd8fa,1512.0,seh-GWEE-teh
seguono,False,seguire,to follow,verb,they follow,"core,verb",,3p,,plural,indicative,present,False,False,False,,,,,,Loro seguono la moda.,They follow fashion.,011bdea6e67020476aca94dd033f5896a4dd004728e37f482a58f3d54bdbb431,1296.0,24d48a2cbbdcb0efc0bd563199ccaa81bd3c796bff2a2d4069763d91256a4da2,1512.0,seh-GWOH-noh
seguivo,False,seguire,to follow,verb,I was following,"core,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Io seguivo sempre quel blog.,I always followed that blog.,893c0816b1bda89c562235e1f25eeef6f55226b07642b2e180a9c5e2ddbf1f59,1512.0,9ebc4cec7cfff31f4520b9c74c0d051ddb7eeb4d17e09aaac6477c6cecff2519,1536.0,seh-GWEE-voh
seguivi,False,seguire,to follow,verb,you were following,"core,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tu seguivi la discussione.,You were following the discussion.,44fc5e928858e4278d12b888b115c89e76f465544780a9378096c1e93ab97324,1536.0,1adb74bb768b44d3998ed4703a937c04c379519977be901487f5ba5817543030,1512.0,seh-GWEE-vee
