term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
piacere,True,piacere,to please/pleasure,verb,to please,"feelings,politeness",,,,,non-finite,infinitive,False,False,False,,,,,irregular present; takes indirect object with a; used with auxiliary essere,Vorrei piacere a tutti.,I would like to please everyone.
piacendo,False,piacere,to please/pleasure,verb,pleasing,"feelings,politeness",,,,,gerund,,False,False,False,,,,,gerund form,Sta piacendo al pubblico.,It is pleasing the audience.
piaciuto,False,piacere,to please/pleasure,verb,pleased,"feelings,politeness",,,masculine,singular,participle,past,False,False,False,,,,,past participle; agrees with subject,Mi è piaciuto il film.,I liked the movie.
piaciuta,False,piacere,to please/pleasure,verb,pleased,"feelings,politeness",,,feminine,singular,participle,past,False,False,False,,,,,past participle; agrees with subject,Mi è piaciuta la canzone.,I liked the song.
piaciuti,False,piacere,to please/pleasure,verb,pleased,"feelings,politeness",,,masculine,plural,participle,past,False,False,False,,,,,past participle; agrees with subject,Ci sono piaciuti i musei.,We liked the museums.
piaciute,False,piacere,to please/pleasure,verb,pleased,"feelings,politeness",,,feminine,plural,participle,past,False,False,False,,,,,past participle; agrees with subject,Ti sono piaciute le storie?,Did you like the stories?
piaccio,False,piacere,to please/pleasure,verb,I please,"feelings,politeness",,1s,,singular,indicative,present,False,False,False,,,,,commonly used with indirect objects,Io piaccio ai bambini.,I please children.
piaci,False,piacere,to please/pleasure,verb,you please,"feelings,politeness",,2s,,singular,indicative,present,False,False,False,,,,,commonly used with indirect objects,Tu piaci a tutti.,You please everyone.
piace,False,piacere,to please/pleasure,verb,he pleases/she pleases/you (formal) please,"feelings,politeness",,3s,,singular,indicative,present,False,False,False,,,,,commonly used with indirect objects; also used as formal Lei,Le piace il gelato.,She likes ice cream.
piacciamo,False,piacere,to please/pleasure,verb,we please,"feelings,politeness",,1p,,plural,indicative,present,False,False,False,,,,,commonly used with indirect objects,Noi piacciamo al pubblico.,We please the audience.
piacete,False,piacere,to please/pleasure,verb,you (plural) please,"feelings,politeness",,2p,,plural,indicative,present,False,False,False,,,,,commonly used with indirect objects,Voi piacete ai miei amici.,You please my friends.
piacciono,False,piacere,to please/pleasure,verb,they please,"feelings,politeness",,3p,,plural,indicative,present,False,False,False,,,,,commonly used with indirect objects,I film italiani piacciono a Marco.,Italian movies please Marco.
piacevo,False,piacere,to please/pleasure,verb,I was pleasing,"feelings,politeness",,1s,,singular,indicative,imperfect,False,False,False,,,,,imperfect form,Da bambino piacevo a tutti.,As a child I pleased everyone.
