term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
spalancare,True,spalancare,to open wide,verb,to open wide,"home,actions",,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb,Voglio spalancare la finestra.,I want to open the window wide.,9056e5ce996c12b823aa5832485ee6f93b83248515b04f3078a8b130e1edcc54,64054e31179174d2c026fa20b755f5f7f6564d092ba42b8f1384488c02919bc3,1536.0,1728.0,spah-lahn-CAH-reh
spalancando,False,spalancare,to open wide,verb,opening wide,"home,actions",,,,,gerund,,False,False,False,,,,,gerund form,Sto spalancando le finestre.,I am opening the windows wide.,00d34e359f720b18fe8d9cfde492fa16b1ee6941b257dfe47f4d98b5cc799bb2,f95975b93ab0cef3b58ae9d414ddef1d9d9f8e0393a3fd5246fefa8ed1c7becd,1488.0,1872.0,spah-lahn-CAHN-doh
spalancato,False,spalancare,to open wide,verb,opened wide,"home,actions",,,masculine,singular,participle,past,False,False,False,,,,,past participle; masculine singular,l'ho spalancato.,I opened it wide.,f501297a89cf955719af827b06db85336274a4ae8a6a52ebe1be682dd89b3d19,9800326d87b3add4c31fed135479beb9c4f2b4b8e53971460351be672a4f2178,1416.0,1824.0,spah-lahn-CAH-toh
spalancata,False,spalancare,to open wide,verb,opened wide,"home,actions",,,feminine,singular,participle,past,False,False,False,,,,,past participle; feminine singular,l'ho spalancata.,I opened it wide.,192cba567e39785b33f846f64dd726d4e7ecd9bcb751b89f8d8e45c522369ced,9800326d87b3add4c31fed135479beb9c4f2b4b8e53971460351be672a4f2178,1416.0,1800.0,spah-lahn-CAH-tah
spalancati,False,spalancare,to open wide,verb,opened wide,"home,actions",,,masculine,plural,participle,past,False,False,False,,,,,past participle; masculine plural,Li ho spalancati.,I opened them wide.,efc6cf95155dd109a249f72103e4bf44de0dffffd6d710a46c1f7f97c69a7158,9800326d87b3add4c31fed135479beb9c4f2b4b8e53971460351be672a4f2178,1416.0,1824.0,spah-lahn-CAH-tee
spalancate,False,spalancare,to open wide,verb,opened wide,"home,actions",,,feminine,plural,participle,past,False,False,False,,,,,past participle; feminine plural,Le ho spalancate.,I opened them wide.,802546f2b5109faee87312cf279f97aaf7a583aed0249af7fb43a734122d74e5,9800326d87b3add4c31fed135479beb9c4f2b4b8e53971460351be672a4f2178,1416.0,1776.0,spah-lahn-CAH-teh
spalanco,False,spalancare,to open wide,verb,I open wide,"home,actions",,1s,,singular,indicative,present,False,False,False,,,,,,Io spalanco la finestra.,I open the window wide.,94aea4c4eea1a70a1c6bd238555afe8cb3ee725fbacf087f4dac12212968973d,46727e2008c8a9a5b3c31d3a9344c1ea5717ac6df5ece67f51ab736073be94d8,1584.0,1656.0,spah-LAHN-coh
spalanchi,False,spalancare,to open wide,verb,you open wide,"home,actions",,2s,,singular,indicative,present,False,False,False,,,,,,Tu spalanchi la porta.,You open the door wide.,af2c51765cd3cb16f25bf0b61faa7441c85202364387de97c1a94b6aac37437a,bf9635f27084693a9a8ef551904cb3b63f1aba8c26111c3cc29dd93265bef7d1,1608.0,1632.0,spah-LAHN-kee
spalanca,False,spalancare,to open wide,verb,he opens wide/she opens wide/you (formal) open wide,"home,actions",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lei spalanca la porta.,She opens the door wide.,36f5676f6477617dff5a2f65a21d13e075d31f292986997849d03b4070f54cf8,78ccb2138ee6c7c7dcb90e087e1161d1a296dcad321dfab82d4370aa8eabb1c3,5640.0,1632.0,spah-LAHN-cah
spalanchiamo,False,spalancare,to open wide,verb,we open wide,"home,actions",,1p,,plural,indicative,present,False,False,False,,,,,,Noi spalanchiamo le finestre.,We open the windows wide.,7d5d18d8eeaa15ea4d64bfb2ee1ac82aba88a4faffd78aa272d0c30a0f974d2d,c2b7798abe2ef1b8a7390fa9377d0d19921668a28f506e9b62b6b24e269cee15,1608.0,1848.0,spah-lahn-KEEAH-moh
