term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
vietare,True,vietare,to forbid,verb,to forbid,Verbs & Actions,,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb; past participle 'vietato'.,Dobbiamo vietare quel comportamento.,We must forbid that behavior.,abeee590bcad3d8f76689e55eba2a1cf41673023241eebf26087bc2654dc199d,1368.0,c07e04d61cc11d24308d510cf3b44be9b37f1624aee2b7e3068e25acf7e42d73,1416.0,vyeh-TAH-reh
vietando,False,vietare,to forbid,verb,forbidding,Verbs & Actions,,,,,gerund,,False,False,False,,,,,gerund form,stanno vietando l'accesso.,They are forbidding access.,a8ad0415e94be493eac0fb35ab38ae7353d8dac903c849e5560901a73e4c1dae,1248.0,085a549b220d9443dcd33b19c9c15d98f27141f22ebc44f91621536a14e2b5ec,1536.0,vyeh-TAHN-doh
vietato,False,vietare,to forbid,verb,forbidden,Verbs & Actions,,,masculine,singular,participle,past,False,False,False,,,,,past participle; also used as adjective,il film è vietato.,The film is forbidden.,8df754e0ae514b012385b3562ef00d08122a76e062575cea84e5e092f1098e8d,1248.0,181535ce344b49028afce21333d9c552032d580de0bf62eaaedebc47193c7fd0,1488.0,vyeh-TAH-toh
vietata,False,vietare,to forbid,verb,forbidden,Verbs & Actions,,,feminine,singular,participle,past,False,False,False,,,,,past participle feminine form,la zona è vietata.,The area is forbidden.,8df754e0ae514b012385b3562ef00d08122a76e062575cea84e5e092f1098e8d,1248.0,64876789015cbfe6456d015ef125c73cdff3cf0533d61f9bb15155f131278100,1488.0,vyeh-TAH-tah
vietati,False,vietare,to forbid,verb,forbidden,Verbs & Actions,,,masculine,plural,participle,past,False,False,False,,,,,past participle masculine plural,quei segnali sono vietati.,Those signs are forbidden.,8df754e0ae514b012385b3562ef00d08122a76e062575cea84e5e092f1098e8d,1248.0,7ac43cf954d0f8b59215708933db322fde215839a51846bd9657328f041e5704,1488.0,vyeh-TAH-tee
vietate,False,vietare,to forbid,verb,forbidden,Verbs & Actions,,,feminine,plural,participle,past,False,False,False,,,,,past participle feminine plural,le attività sono vietate.,The activities are forbidden.,8df754e0ae514b012385b3562ef00d08122a76e062575cea84e5e092f1098e8d,1248.0,79128fc14a2cb43792a2b8bbb6866fa49d608d8fe25fed027580117f9ad2fdc9,1464.0,vyeh-TAH-teh
vieto,False,vietare,to forbid,verb,I forbid,Verbs & Actions,,1s,,singular,indicative,present,False,False,False,,,,,,io vieto questa pratica.,I forbid this practice.,e18860a260a8a731f1c0ee85e93624860e911bc2a4121088704d546ab04e3b3a,1392.0,702c23dc8cb8873668f008c5a8d30a70ddb51d418beeb0f8c7711051b5eb6960,1320.0,VYEH-toh
vieti,False,vietare,to forbid,verb,you forbid,Verbs & Actions,,2s,,singular,indicative,present,False,False,False,,,,,,tu vieti l'accesso.,You forbid access.,e10ffb00d7e6a7824616b8d49d261908bb6a15591183b9e5db7cfeaf8db19406,1416.0,bfacff248c52dd6bff696ac01b037f3128967e0a25d4830f3984c968203c066d,1320.0,VYEH-tee
vieta,False,vietare,to forbid,verb,he forbids/she forbids/you (formal) forbid,Verbs & Actions,,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',lei vieta l'uscita.,She forbids the exit.,e0d3298de651814841ce4000a1864518d7b5176a60f7635f057625aed49f3e35,5304.0,4eb4450f903fa9a16497a8ae24e5fe9a579b77e018d877111bc9f9cdec35262e,1320.0,VYEH-tah
vietiamo,False,vietare,to forbid,verb,we forbid,Verbs & Actions,,1p,,plural,indicative,present,False,False,False,,,,,,noi vietiamo l'uso.,We forbid the use.,10b5d1de36cb64456091b5f5320e83d4bf75b3d5ea68422dc0a4e9ab871be515,1416.0,5cb660880956d90357928606ddf1dc646c5cb1396719d6ae665c101408089af3,1512.0,vyeh-TYAH-moh
