term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
parlare,True,parlare,to speak,verb,to speak,"core,verb",,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb; past participle 'parlato',Voglio parlare con te.,I want to speak with you.,c2b31be9d8c3d45b8a44f490cd7dd786c54b477ec14c00d91e8edfe24401daab,16c633562ec6cbbf58570f4dba1e1cf0140ab899e48e9f9e1d8a7903490dde63,1224.0,1368.0,pahr-LAH-reh
parlando,False,parlare,to speak,verb,speaking,"core,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sto parlando adesso.,I am speaking now.,9054c9c5d4168de612a97d0caa32c5f94e5846d4b63c3ab6eb40b00576da451a,062da03777cbd2974b5725a8a5997b32b6a4bffefa77b26ee7ad31940ddb37f3,1176.0,1512.0,pahr-LAHN-doh
parlato,False,parlare,to speak,verb,spoken,"core,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle masculine singular,Ho parlato con lei.,I spoke with her.,8847029986e68258bbb57ce292db685b2872c08d50c59f661a3b50a18d232bd2,22640fd75d6f828951894f9ea15465e6a4f88e0a57ea34a5becf7cb63fe6f9dd,1176.0,1464.0,pahr-LAH-toh
parlata,False,parlare,to speak,verb,spoken,"core,verb",,,feminine,singular,participle,past,False,False,False,,,,,past participle feminine singular,La parte parlata è interessante.,The spoken part is interesting.,8f43e6c4f4a373617d733cb8c603df21a5d906d18c053c0238c4844d935519f8,22640fd75d6f828951894f9ea15465e6a4f88e0a57ea34a5becf7cb63fe6f9dd,1176.0,1464.0,pahr-LAH-tah
parlati,False,parlare,to speak,verb,spoken,"core,verb",,,masculine,plural,participle,past,False,False,False,,,,,past participle masculine plural,I dialetti parlati qui sono tanti.,The spoken dialects here are many.,8b376e878af816beca1c8e4609d15bdfaba1b7b10e65ad8ac8c799f3ea3dff2d,22640fd75d6f828951894f9ea15465e6a4f88e0a57ea34a5becf7cb63fe6f9dd,1176.0,1464.0,pahr-LAH-tee
parlate,False,parlare,to speak,verb,spoken,"core,verb",,,feminine,plural,participle,past,False,False,False,,,,,past participle feminine plural,Le lingue parlate in città sono molte.,The languages spoken in the city are many.,4d5d1632b12d63d4859547efbb05e107698d53840c992ad6daad9df32d4c4a8a,22640fd75d6f828951894f9ea15465e6a4f88e0a57ea34a5becf7cb63fe6f9dd,1176.0,1440.0,pahr-LAH-teh
parlo,False,parlare,to speak,verb,I speak,"core,verb",,1s,,singular,indicative,present,False,False,False,,,,,,Parlo italiano ogni giorno.,I speak Italian every day.,8564cbc1d7d749ac49cc45f7080bf089a7d883f393a18f1d175f70f99bc37758,bf02c476271de8aaa807e76544634185fa0c4430c9d59658b7d1a2c7a8d65456,1224.0,1296.0,PAHR-loh
parli,False,parlare,to speak,verb,you speak,"core,verb",,2s,,singular,indicative,present,False,False,False,,,,,,Parli molto velocemente.,You speak very quickly.,7daeea53fef0bb4bdc3ed634e4c86443e318ebf1d8dbff9581d60798020ef67e,237cafbdaa4d336c84bfd7737b004558079bb88bfe8a09c80ba23aaf5e9d228d,1248.0,1272.0,PAHR-lee
parla,False,parlare,to speak,verb,he speaks/she speaks/you (formal) speak,"core,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lei parla lentamente.,You (formal) speak slowly.,6d86ad5d36a515562a9ab1bf5f28b0e16666b5422799fe8735375a4007ce8a8b,0950017ca2461f4afb4def555785e47c3182606b235afca6f5da341ff6d5e6ab,4680.0,1272.0,PAHR-lah
parliamo,False,parlare,to speak,verb,we speak,"core,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Parliamo dopo la riunione.,We speak after the meeting.,5fc616bc497f54168f53d325d89515ad00606aa257749073fbafda892b1e1fe3,74e2ee98b6d52c2ced391a6dbf3f3825417e9ba8bbdfdb648085b2f89ece53c3,1272.0,1512.0,pahr-LYAH-moh
