term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
cenare,True,cenare,to have dinner,verb,to have dinner,"food,verb",,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb,Mi piace cenare presto.,I like to have dinner early.,263cb1fb8fc28bae3bbb717bb10d4ecb6ba9e957bfdfc5862159ff743fce42be,f361abee4989a2691d116858c856a57d7bd5025f4d960d743328ce0c4b7ba230,1320.0,1368.0,cheh-NAH-reh
cenando,False,cenare,to have dinner,verb,having dinner,"food,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sto cenando adesso.,I am having dinner now.,a0c4aaa721e352707241837ce2ba3f65401acdda59ffb03fe92b6a4f2b4b0901,3350e6ddf440d817d1b7d8d088fa68978416557465e571147cc1270e85dd5b69,1416.0,1464.0,cheh-NAHN-doh
cenato,False,cenare,to have dinner,verb,had dinner,"food,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle,Ho cenato troppo.,I had too much dinner.,822bc05dd95e23a8f779861d804e9738e1bbf20b54480e8c29e952161cce41b7,7d69a39d8c8b04687493056ccbaf3df3ddc5b606d28fcea28d5c5f3edc39d266,1296.0,1440.0,cheh-NAH-toh
cenata,False,cenare,to have dinner,verb,had dinner,"food,verb",,,feminine,singular,participle,past,False,False,False,,,,,past participle; used predicatively,Sono già cenata.,I have already had dinner.,694f566141400c5a6b8d9dc35c3a513fe0f8d6cf5defcfd30dd641410a7ea94d,7d69a39d8c8b04687493056ccbaf3df3ddc5b606d28fcea28d5c5f3edc39d266,1296.0,1416.0,cheh-NAH-tah
cenati,False,cenare,to have dinner,verb,had dinner,"food,verb",,,masculine,plural,participle,past,False,False,False,,,,,past participle; used predicatively,Siamo già cenati.,We have already had dinner.,3b138591b2f30dad4f97dca496030aeec717233fd636cc23f5096187f06c42d6,7d69a39d8c8b04687493056ccbaf3df3ddc5b606d28fcea28d5c5f3edc39d266,1296.0,1416.0,cheh-NAH-tee
cenate,False,cenare,to have dinner,verb,had dinner,"food,verb",,,feminine,plural,participle,past,False,False,False,,,,,past participle; used predicatively,Siamo già cenate.,We have already had dinner.,3c43cf9316a36fa33d5d5f4f279bbfdef3de793f41520a786327f73b0317a563,7d69a39d8c8b04687493056ccbaf3df3ddc5b606d28fcea28d5c5f3edc39d266,1296.0,1392.0,cheh-NAH-teh
ceno,False,cenare,to have dinner,verb,I have dinner,"food,verb",,1s,,,indicative,present,False,False,False,,,,,,Ceno presto.,I have dinner early.,ba88d9a655dee8ea9a70808ec9348d4ed3b748f35839d852829eacba9dec95d4,32729d3cd84bdfc578d20cab75f294d7b39e87ae1fa42e2f3ce6de88b84266e2,1344.0,1224.0,CHEH-noh
ceni,False,cenare,to have dinner,verb,you have dinner,"food,verb",,2s,,,indicative,present,False,False,False,,,,,,Ceni con noi?,Do you have dinner with us?,d191c17019373135b15fac6f92f3ea055c2c4808da5b9fb619514d73eb5f0f1b,2bd6887324847aa51d61406f8932e1e8114795e1906168192a278c5f74039436,1392.0,1224.0,CHEH-nee
cena,False,cenare,to have dinner,verb,he has dinner/she has dinner/you (formal) have dinner,"food,verb",,3s,,,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui cena fuori.,He has dinner out.,152f85c97286009fa8b8135b2aebaf6b4993fee8d7802834ad6470ae64df480b,4ad47a1c0daa9e53d4c993cc280e5214eca144b4ea59ca2385834c65ecdffba8,4992.0,1224.0,CHEH-nah
ceniamo,False,cenare,to have dinner,verb,we have dinner,"food,verb",,1p,,,indicative,present,False,False,False,,,,,,Ceniamo insieme.,We have dinner together.,ecdfaf10e2a025b21392d3deb28e97b8ead34ee94ba715278cbee196e70f68ec,421a6167b7d0125ed6b6a0ec7a4b1249b21e32daa945f947aacdbf671a3df478,1416.0,1464.0,cheh-NYAH-moh
cenate,False,cenare,to have dinner,verb,you (plural) have dinner,"food,verb",,2p,,,indicative,present,False,False,False,,,,,,Cenate tardi?,Do you have dinner late?,3c43cf9316a36fa33d5d5f4f279bbfdef3de793f41520a786327f73b0317a563,4b1911261ee3cd2fd980d2f458c8d9e21a638ace13aa06a4bf50561dd2bfcb7e,2496.0,1392.0,cheh-NAH-teh
cenano,False,cenare,to have dinner,verb,they have dinner,"food,verb",,3p,,,indicative,present,False,False,False,,,,,,Cenano alle nove.,They have dinner at nine.,dbafc0e440ba00511040b87d871066be366c08ad09366391f444479884b5efde,dd8e7524b767f56c4275c1d21ecf27914132f124cf03e2792c50ed1de3d6ada5,1416.0,1368.0,cheh-NAH-noh
cenavo,False,cenare,to have dinner,verb,I was having dinner,"food,verb",,1s,,,indicative,imperfect,False,False,False,,,,,,Cenavo sempre alle otto.,I was having dinner at eight.,9a408fa092b9b147c015d4aef5d18e32f71a65dd691fca0d07d2ea931a7748f8,612e11d779efa64a2cb818de2b16010c63c9a97b49ec8fc34c543326b9828f7d,1656.0,1416.0,cheh-NAH-voh
cenavi,False,cenare,to have dinner,verb,you were having dinner,"food,verb",,2s,,,indicative,imperfect,False,False,False,,,,,,Cenavi da tua nonna.,You were having dinner at your grandmother's.,4f2f5c28675e998fd5694e2e8f35f2a193c88f419c08efe176c595092bb385c9,f92268de0c5f71c3b89a3b66dd7d27ef7e66bb9063ea87d93146eb0205259f40,1656.0,1392.0,cheh-NAH-vee
cenava,False,cenare,to have dinner,verb,he was having dinner/she was having dinner/you (formal) were having dinner,"food,verb",,3s,,,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Lei cenava presto.,She was having dinner early.,42085476670cf26efeb8d70730227b909f6d19361d0645d5824697c9e61b6065,e6801b55f06629d6fa5a9999ed592b4eacfef4bdec57f1f6d83d29403df93d21,5784.0,1368.0,cheh-NAH-vah
cenavamo,False,cenare,to have dinner,verb,we were having dinner,"food,verb",,1p,,,indicative,imperfect,False,False,False,,,,,,Cenavamo spesso fuori.,We were having dinner out often.,221ffacd50e509d8a829faa91ed2fc7d7f0834fb5986141e33b01a87b2b864a1,d54fd11b16ef0afd4702ecf1f6d003ac0785827461c95746592ca63f16927af6,1680.0,1560.0,cheh-nah-VAH-moh
cenavate,False,cenare,to have dinner,verb,you (plural) were having dinner,"food,verb",,2p,,,indicative,imperfect,False,False,False,,,,,,Cenavate in giardino.,You were having dinner in the garden.,6a57881723108530042201e90794445b1f4110fe475fb63819139e0775487727,0790705f05dbd14359eb7b3966f15b4a92ae1a352b59a7b66926e8bd13686d49,2808.0,1536.0,cheh-nah-VAH-teh
cenavano,False,cenare,to have dinner,verb,they were having dinner,"food,verb",,3p,,,indicative,imperfect,False,False,False,,,,,,Cenavano con i nonni.,They were having dinner with their grandparents.,46c73b1c7080644fa4337904dbeb03d8846fef5da5d86a158610aba59c900c08,f31dc83bac678c6cdb70823822f9255adaf15cd14bacf557fb74067eea97a7c5,1680.0,1536.0,cheh-nah-VAH-noh
ho cenato,False,cenare,to have dinner,verb,I have had dinner,"food,verb",,1s,,,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Ho cenato tardi.,I have had dinner late.,3015de293cf9a0de443aa924f9b8b9937a508467319f72dacce9b236d5de8f57,a6b39de86acf0dc66e6bbe1d13491b39bd637b5f8cdc9edd7ce5cf133206f089,1512.0,1536.0,OH cheh-NAH-toh
hai cenato,False,cenare,to have dinner,verb,you have had dinner,"food,verb",,2s,,,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Hai cenato?,Have you had dinner?,3cbc1fde334617408503737eb104ed1d5dda66430d3c2d1a2800de039fa12f56,9db5ecb66242bbf9fc66e00d1f456a21917ddb8a92fde53e5707d5a56ff86d47,1560.0,1584.0,EYE cheh-NAH-toh
ha cenato,False,cenare,to have dinner,verb,he has had dinner/she has had dinner/you (formal) have had dinner,"food,verb",,3s,,,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; also used as formal 'Lei',Ha cenato con noi.,He has had dinner with us.,54dc73058628f04ab23afc5e559322b46634a9cbc91b8eb052ad36fb389b0569,7a84210b7d9f77e99ca517d61df77eb5d7d1b161ea6446b407bcc75f7b0fd4c7,5496.0,1536.0,AH cheh-NAH-toh
abbiamo cenato,False,cenare,to have dinner,verb,we have had dinner,"food,verb",,1p,,,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Abbiamo cenato presto.,We have had dinner early.,289f60c00b33dd6a7adae336be34a4ee16127b8414b7654d2c28c1a5aa1fed5a,53de39c97a26c238232b953b0d2fea00671bd5073c5baa6afeef061476a54a25,1560.0,1944.0,ahb-BYAH-moh cheh-NAH-toh
avete cenato,False,cenare,to have dinner,verb,you (plural) have had dinner,"food,verb",,2p,,,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere,Avete cenato insieme.,You have had dinner together.,39b873265e8c111511b4edc05ec0f1280398749ba37c998b4d8a7092c154bafd,212589e94e5c27785e2dc0c220052cb4076cc96c9e01292866eae671eb234ab2,2688.0,1848.0,ah-VEH-teh cheh-NAH-toh
