term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
postare,True,postare,to post,verb,to post,"communication,web",,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb; used with auxiliary avere,Voglio postare questa foto.,I want to post this photo.,d2e0f3e3d76497d7c301d9b6e2df7fba4b1407807b126c6b5ba75790f54412d8,1272.0,60b679775082fce20590d83c38e2596c55d29ebb4d47ee3e27371de0fa752420,1440.0,poh-STAH-reh
postando,False,postare,to post,verb,posting,"communication,web",,,,,gerund,,False,False,False,,,,,,Sto postando ora.,I am posting now.,9ef892b0abbd1ed0070a5159f15edf01650d16ba128e45580d42e7923352a0b3,1152.0,01fb308ca60b0d368b482ba6ec28ea634c4c474c044412a179c8bf9588378de4,1560.0,poh-STAHN-doh
postato,False,postare,to post,verb,posted,"communication,web",,,masculine,singular,participle,past,False,False,False,,,,,past participle; masculine singular,È già postato.,It is already posted.,f960f8bf12334daf11bf19e88ec875b583383e766a388e615d7ea87a288de700,1128.0,6c5505e472bb5c3e8abf0a09fa916049d616879e48f86bb4f1c29fc8f27a0bee,1512.0,poh-STAH-toh
postata,False,postare,to post,verb,posted,"communication,web",,,feminine,singular,participle,past,False,False,False,,,,,past participle; feminine singular,La foto è postata.,The photo is posted.,f960f8bf12334daf11bf19e88ec875b583383e766a388e615d7ea87a288de700,1128.0,166fa091b8295f05bccc0a084f809b44ef7a439ead3af3824aef431cf2433eee,1488.0,poh-STAH-tah
postati,False,postare,to post,verb,posted,"communication,web",,,masculine,plural,participle,past,False,False,False,,,,,past participle; masculine plural,I messaggi sono postati.,The messages are posted.,f960f8bf12334daf11bf19e88ec875b583383e766a388e615d7ea87a288de700,1128.0,d69e3f1bfd4de3faef502f52bb2617c12ebf08ae8e7ef2eae00484573c917a48,1512.0,poh-STAH-tee
postate,False,postare,to post,verb,posted,"communication,web",,,feminine,plural,participle,past,False,False,False,,,,,past participle; feminine plural,Le foto sono postate.,The photos are posted.,f960f8bf12334daf11bf19e88ec875b583383e766a388e615d7ea87a288de700,1128.0,4e9f9ab7672f2b85017c6d9071320870138d483b78bd47884dbfedeb17217f6a,1488.0,poh-STAH-teh
posto,False,postare,to post,verb,I post,"communication,web",,1s,,singular,indicative,present,False,False,False,,,,,,Io posto ogni giorno.,I post every day.,42365c04e371eab6b5c497ea461774ec0fa782b3473a56d8a64004485c6733fe,1296.0,16f3e54ffa495a43e6b4f5f64c305912c1b93a19699daf890a01ee299c39a326,1320.0,POH-stoh
posti,False,postare,to post,verb,you post,"communication,web",,2s,,singular,indicative,present,False,False,False,,,,,,Tu posti spesso.,You post often.,ebd0ccc2939433b0d9de13fe305feb771b7b7e4d671844cbc648b40a4c65e7f4,1296.0,aa11e51c9502df751d2b47a538432234749ab404de60ffc37166c353d557e4ff,1296.0,POH-stee
posta,False,postare,to post,verb,he posts/she posts/you (formal) post,"communication,web",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui posta foto interessanti.,He posts interesting photos.,e4d78a7bf4d96ae6bd6463c05744fb54bcc767939dbab8c016dd78b6e7365eac,4800.0,3da5da58d6c15760ec4d04479d9ec49517bdcbf3747a0f71460ed1181c7c6860,1296.0,POH-stah
postiamo,False,postare,to post,verb,we post,"communication,web",,1p,,plural,indicative,present,False,False,False,,,,,,Noi postiamo aggiornamenti.,We post updates.,76c4f91da34fff9b9d96e988d5fb60109f740c3b70fef28a78f85c4ffe055d20,1320.0,0fef74535845cacc6ed831dd79e112368e138b57e8a019e80e07bded9d0b630c,1512.0,poh-STYAH-moh
postate,False,postare,to post,verb,you (plural) post,"communication,web",,2p,,plural,indicative,present,False,False,False,,,,,,Voi postate troppo.,You post too much.,925a3f374914b28c80a499fe877886472fe0893a94d4eba7c5bd7ac18c00e387,2328.0,4e9f9ab7672f2b85017c6d9071320870138d483b78bd47884dbfedeb17217f6a,1488.0,poh-STAH-teh
postano,False,postare,to post,verb,they post,"communication,web",,3p,,plural,indicative,present,False,False,False,,,,,,Loro postano foto spesso.,They post photos often.,25acf9dfa3ea79325299a2e44141601d6d7568eb45feccbbb0824b7e421ae898,1344.0,6314fa390ab086911ee045f69ecee9631f673bf6a91aa8b40ef4a2457f0abe4b,1416.0,poh-STAH-noh
postavo,False,postare,to post,verb,I was posting,"communication,web",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Io postavo vecchie foto.,I used to post old photos.,14c902ccacb8f8cce0de70e40031743792691a707e9363b3a2a3457d0fc3f4bf,1488.0,50032ef801b4ddc23db43e12d82884840f3f6ffbe23fe46198833d6e49c30764,1488.0,poh-STAH-voh
postavi,False,postare,to post,verb,you were posting,"communication,web",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Tu postavi spesso aggiornamenti.,You were posting updates often.,078caefeb149fe509156cd1f1f0c83a1d125096038b164dac7d3fbf692ae6576,1512.0,c44fbdf1337063e05a1536f333441f60aa903cf2960409040f71cef02dede873,1464.0,poh-STAH-vee
postava,False,postare,to post,verb,he was posting/she was posting/you (formal) were posting,"communication,web",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Lei postava foto,She was posting photos.,3c46bf7c4fe031f849ae464f5678857ce6eaaf8f61f7a401859377c02383a44a,5472.0,d202525445237037025eff8c4eec31e4d218794fe0aaf30eb37a6c401e02675c,1464.0,poh-STAH-vah
postavamo,False,postare,to post,verb,we were posting,"communication,web",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Noi postavamo ogni sera.,We were posting every evening.,b2cd9675228f799d2c9f247d74e2fb1eddbe64b228f6e0d18ebdd329cbb20059,1512.0,2e175695d077844aec688d95307c22a36d306507bd22008ac58c61b29582162c,1608.0,poh-stah-VAH-moh
postavate,False,postare,to post,verb,you (plural) were posting,"communication,web",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Voi postavate meno prima.,You posted less before.,9af53845f8a22078d437bfd8c2dbd9e924950031b883dc65c2231c40562a155f,2640.0,a572764b553f148c94889170ac76217a343b5f9f89733596f894b34bc9e7e71c,1608.0,poh-stah-VAH-teh
postavano,False,postare,to post,verb,they were posting,"communication,web",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Loro postavano contenuti interessanti.,They were posting interesting content.,ef13290a43fce49896424f7bfbf08c9af4dc275d29db73dc622de8fc63b6e590,1512.0,9a264d7857aea946cc6137e59241c1d86d665f54e956774e28bfdb7db9d3ff75,1584.0,poh-stah-VAH-noh
ho postato,False,postare,to post,verb,I have posted,"communication,web",,1s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'postato',Ho postato la foto.,I have posted the photo.,cdcf768aa429b57e40a86e2f1025e2fa2a539d5c3b55ca6c465fefdc0d159da0,1416.0,a700efeb0efba53262037ba6f770dead40758ac10e7302b1ab876853c41846e2,1632.0,OH poh-STAH-toh
hai postato,False,postare,to post,verb,you have posted,"communication,web",,2s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'postato',Hai postato il link.,You have posted the link.,9ca63f06797c5e00eeb016bfcd4ca54bdff8f5e994c933936b6376b24f6b890e,1464.0,6cffd3c1aa17533bf527bbfbc3bf2f17708661a053762f06de72608d03d941cf,1704.0,EYE poh-STAH-toh
ha postato,False,postare,to post,verb,he has posted/she has posted/you (formal) have posted,"communication,web",,3s,,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; also used as formal 'Lei',Ha postato il documento.,He has posted the document.,c1b40d0649359f152f64885f28625863c9198809b98e17d93fceb4303d30f387,5376.0,53f3c5310790399abbc45ddc8c4eb5bba9c5f39e8d439bc147b59cd5a2532380,1632.0,AH poh-STAH-toh
abbiamo postato,False,postare,to post,verb,we have posted,"communication,web",,1p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'postato',Abbiamo postato l'annuncio.,We have posted the announcement.,bb1742f9ed1236722a15bc2204784b71eefca0bf2b25753c79cb056120838781,1488.0,b138d7733b473ee57dc74e1c88ec32869e5c76395b9bd19e02592b215233f4f6,2040.0,ahb-BYAH-moh poh-STAH-toh
avete postato,False,postare,to post,verb,you (plural) have posted,"communication,web",,2p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'postato',Avete postato tutto?,Have you posted everything?,65b96670e0f65bdb01156de51924a8ad1b2342d4ef4f525c00152d5328028dcf,2568.0,ea4e467b4791aaee5648cedc7788bf06b0ba61b8950c11f1f9123f6f6310c6c8,1944.0,ah-VEH-teh poh-STAH-toh
hanno postato,False,postare,to post,verb,they have posted,"communication,web",,3p,,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary avere; past participle 'postato',Hanno postato le foto.,They have posted the photos.,2313fdded63f180b779095cbed4b50c406ddd6864ce2e5623642fc7da1f805b7,1488.0,33fde0089705cfc4f9e2ecf93cd254e88bc8fbd10f20d25a81fc51327b7e3e21,1848.0,AHN-noh poh-STAH-toh
