term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
sforzare,True,sforzare,to force,verb,to force,"core,verb",,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb; also reflexive sforzarsi means to make an effort,Voglio sforzare la porta.,I want to force the door.,027668d3b100186dc6e72919794d81fc695dfdd2683eb90cba72746b124f8bea,c1ff5aa21758c3b41b208d43b7e6cf12a3d8f9603dacd541696a3a9a016393b2,1320.0,1656.0,sfohr-TSAH-reh
sforzando,False,sforzare,to force,verb,forcing,"core,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sto sforzando la porta.,I am forcing the door.,64769a617a67d8debfa7c4bb0ac981aee8c494f389990b24033e7a33782717e7,b516987445ef2a8569e65fcc89ea189a4c57c9dfbdbd6d55f16c3d04b3c3cd21,1200.0,1800.0,sfohr-TSAHN-doh
sforzato,False,sforzare,to force,verb,forced,"core,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle; regular root; masculine singular,L'ho sforzato.,I forced it.,be39d6f318b106579a56a870aa637bdabfa947f56c4f2ec652947ff256500dac,66a36831d0c6cc0755f7d5a9bd31a16ce7966627e44af8d69e232f79a255cbe2,1200.0,1776.0,sfohr-TSAH-toh
sforzata,False,sforzare,to force,verb,forced,"core,verb",,,feminine,singular,participle,past,False,False,False,,,,,past participle; regular root; feminine singular,L'ho sforzata.,I forced it.,2802b64b94d899595dc0fcfc39af6efb6f1661b68ce86d58197f8bfc03b96809,66a36831d0c6cc0755f7d5a9bd31a16ce7966627e44af8d69e232f79a255cbe2,1200.0,1728.0,sfohr-TSAH-tah
sforzati,False,sforzare,to force,verb,forced,"core,verb",,,masculine,plural,participle,past,False,False,False,,,,,past participle; regular root; masculine plural,Li ho sforzati.,I forced them.,a064eadd4c7db5c4d85456d3d95427529c2c2601078819f78287de399bde6f99,66a36831d0c6cc0755f7d5a9bd31a16ce7966627e44af8d69e232f79a255cbe2,1200.0,1752.0,sfohr-TSAH-tee
sforzate,False,sforzare,to force,verb,forced,"core,verb",,,feminine,plural,participle,past,False,False,False,,,,,past participle; regular root; feminine plural,Le ho sforzate.,I forced them.,e190ccacc5bc3a25ed1d19d27d2772a04930a1f64051d6633fb5cbbf0e425e8b,66a36831d0c6cc0755f7d5a9bd31a16ce7966627e44af8d69e232f79a255cbe2,1200.0,1704.0,sfohr-TSAH-teh
sforzo,False,sforzare,to force,verb,I force,"core,verb",,1s,,singular,indicative,present,False,False,False,,,,,,Io sforzo la porta.,I force the door.,d74b5796bffd145fef81b428e989eb9c09b33badc16c6ca4ff2428b1f2941612,f00919c58b97f4390868c99a1c55d2337253048192d8cc0185d2b70e45b0f796,1320.0,1560.0,SFOHR-tsoh
sforzi,False,sforzare,to force,verb,you force,"core,verb",,2s,,singular,indicative,present,False,False,False,,,,,,Tu sforzi la voce.,You force your voice.,0e4f942a7630ad9906b31ce4e8ea58f647dd5dd4d22c2a36dd559ab62f3ed2a8,9f7b711004d26c1b26a8c42bbeca434789bcfbdf53bdf34bcd3b337766afcbcc,1368.0,1536.0,SFOHR-tsee
sforza,False,sforzare,to force,verb,he forces/she forces/you (formal) force,"core,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal Lei,Lui sforza la serratura.,He forces the lock.,ce29fe85818995bb479f3f1b5851824bf78aa35c75366ec6dab6a054d16f2fc6,2a755da657ebc2b4dd942a58db1461bb984adb5dfa79b11033fe4cf0416e9dec,4896.0,1560.0,SFOHR-tsah
sforziamo,False,sforzare,to force,verb,we force,"core,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Noi sforziamo il cassetto.,We force the drawer.,d6317f308ccb19ddd172f84f0cc1ad36acbfe34fd71bbf92d2ef22f3bf747273,84db0efa3030ee3082294c4ccbaed5aeefbe3074d6328fcc8282d2b0d8ebe1cc,1368.0,1752.0,sfohr-TSYAH-moh
sforzate,False,sforzare,to force,verb,you (plural) force,"core,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Voi sforzate il cancello.,You force the gate.,e190ccacc5bc3a25ed1d19d27d2772a04930a1f64051d6633fb5cbbf0e425e8b,a67084c8e09571ed8c4189c428db47a6ec4e91702f25674cfc8913a771fc64c2,2376.0,1704.0,sfohr-TSAH-teh
sforzano,False,sforzare,to force,verb,they force,"core,verb",,3p,,plural,indicative,present,False,False,False,,,,,,Loro sforzano i bulloni.,They force the bolts.,4f45efdd0a0bc04d5d9294780b05e855e9195a5a532c87ee19a8749a05438d39,c142cc466bd5b7feae944cd2fc05e949c7d7989033cfcc904aa979c04c9faedb,1392.0,1656.0,sfohr-TSAH-noh
sforzavo,False,sforzare,to force,verb,I was forcing,"core,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Io sforzavo la porta.,I was forcing the door.,847cd9d5dfd664565effc5d6f03aa5a03ea9c96a318b3dc3a8b21bd4c763391f,df9045566e5483b99f94113a3738e29ad77556f7018f903b65800837febed728,1512.0,1728.0,sfohr-TSAH-voh
