term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
stendere,True,stendere,to spread,verb,to spread,"Qualities & Descriptions,Verbs & Actions",,,,,non-finite,infinitive,False,False,False,,,,,regular -ere verb; past participle irregular 'steso',Voglio stendere i panni.,I want to hang the laundry.,87a359ac7ae67d41202d5b98a50331d0dd86d54c31c833ced9ed792ae50fce7a,1e9ef509cdddc96279408190ec9893e9013ef026a014de1150f2e46833f265b2,1224.0,1512.0,stehn-DEH-reh
stendendo,False,stendere,to spread,verb,spreading,"Qualities & Descriptions,Verbs & Actions",,,,,gerund,,False,False,False,,,,,gerund form,Sto stendendo i panni.,I am hanging the laundry.,27396024d0ba46bb337f3af71af3025fb95737c42c18842276f9035ffbe17e11,eb3191ee18c9d9360fb07990150c702f25eaa94ab3bd3d619a67057cfedb02da,1152.0,1680.0,stehn-DEHN-doh
steso,False,stendere,to spread,verb,spread,"Qualities & Descriptions,Verbs & Actions",,,masculine,singular,participle,past,False,False,False,,,,,"past participle, irregular root, masculine singular",Ho steso il tappeto.,I have spread the rug.,0c485306af22e911a91e629bf6684afb6aa40b57deab2bddfbec7d5fa908f248,039ceb5f45c9af7b35edeaa4874f33aa29de76ab925fddc5422d67c9550e030d,1104.0,1440.0,STEH-soh
stesa,False,stendere,to spread,verb,spread,"Qualities & Descriptions,Verbs & Actions",,,feminine,singular,participle,past,False,False,False,,,,,"past participle, irregular root, feminine singular",L'ho stesa.,I have spread it.,b03e4c690d4edf6519068e93d2772b164d3b9626bd05004a9902e6ff5af248a5,039ceb5f45c9af7b35edeaa4874f33aa29de76ab925fddc5422d67c9550e030d,1104.0,1416.0,STEH-sah
stesi,False,stendere,to spread,verb,spread,"Qualities & Descriptions,Verbs & Actions",,,masculine,plural,participle,past,False,False,False,,,,,"past participle, irregular root, masculine plural",Li ho stesi.,I have spread them.,f914d1f903aa991f0e6fc30cd2cedaf847705a1339798d2ff0eda3d6ec0132b8,039ceb5f45c9af7b35edeaa4874f33aa29de76ab925fddc5422d67c9550e030d,1104.0,1416.0,STEH-see
stese,False,stendere,to spread,verb,spread,"Qualities & Descriptions,Verbs & Actions",,,feminine,plural,participle,past,False,False,False,,,,,"past participle, irregular root, feminine plural",Le ho stese.,I have spread them.,22e13edbd89accdeb6e41ed7abcd12bbcff05e4d70a1814e861348576ba3f7f5,039ceb5f45c9af7b35edeaa4874f33aa29de76ab925fddc5422d67c9550e030d,1104.0,1392.0,STEH-seh
stendo,False,stendere,to spread,verb,I spread,"Qualities & Descriptions,Verbs & Actions",,1s,,singular,indicative,present,False,False,False,,,,,,Stendo i panni sul balcone.,I spread the laundry on the balcony.,f611afb3cfc4555316e9fd7b2404c9f224b37f0678fe494375dec6ff25fe7ff1,04ff696222c0114d2e9741f3ae7eb974c3cb6cc80a4c448669f41c567b0d8bc7,1224.0,1464.0,STEHN-doh
stendi,False,stendere,to spread,verb,you spread,"Qualities & Descriptions,Verbs & Actions",,2s,,singular,indicative,present,False,False,False,,,,,,Tu stendi la tovaglia ogni sera.,You spread the tablecloth every evening.,550a6dad2b673e6e9b8ee1558966a041667ff60a5bb078e07e93ec9cea605fa1,2749182a386af9375e3b6d352a0c979fd6c2befbab57973028c787888a76dd0b,1272.0,1464.0,STEHN-dee
stende,False,stendere,to spread,verb,he spreads/she spreads/you (formal) spread,"Qualities & Descriptions,Verbs & Actions",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui stende il bucato.,He spreads the laundry.,7a2b98144f57465b57d236a164331ceef2ee7ce408c68d3a26d0e4d9a39659fb,21955a7b11596b06f3ce8558e93d54991db7652604b64d0cbba1fa4f70c9b590,4848.0,1440.0,STEHN-deh
stendiamo,False,stendere,to spread,verb,we spread,"Qualities & Descriptions,Verbs & Actions",,1p,,plural,indicative,present,False,False,False,,,,,,Stendiamo le lenzuola.,We spread the sheets.,4fb7acd995f3c2be0b1b6843dc592209b9e68e54e62093d392a6952a41f69831,8e74b0d77100b0d1ff414ee198d79b132ac6b4fabbc52e9659d61fe5180746a8,1296.0,1656.0,stehn-DYAH-moh
