term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
uscire,True,uscire,to go out,verb,to go out,"core,verb",,,,,non-finite,infinitive,False,False,False,,,,,irregular present stem esc-; compound tenses with essere,Voglio uscire presto.,I want to go out early.,c5f0d8bbb29d1ca197f10a09e4c98e7df82b87eb4f73812f11402aaf76924e48,1eaffa9c2cf4997cf3996ebb6a40114378317a41aaea8de025d3e60573d699c9,1296.0,1368.0,oo-SHEE-reh
uscendo,False,uscire,to go out,verb,going out,"core,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sto uscendo adesso.,I am going out now.,542e67c88cb12318ee906d6f04413ffe748782f53702e74752dcf41cc3ffa0dc,fce0a900e338400618121d5e3c80333afc6c3763bcd56ff13a3da99d645c9364,1296.0,1488.0,oo-SHEHN-doh
uscito,False,uscire,to go out,verb,gone out,"core,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle masculine,Sono uscito di casa.,I have gone out of the house.,b3c0017ddfd2812682b8cf165794fa84b675038af4af35ad58c7c0d0ffdfd858,9a80329f00c517a030a88e1c4d78f646d4bd05e75e7f921037e8028db915a5f7,1224.0,1416.0,oo-SHEE-toh
uscita,False,uscire,to go out,verb,gone out,"core,verb",,,feminine,singular,participle,past,False,False,False,,,,,past participle feminine,Sono uscita tardi.,I have gone out late.,20955e0a997f5195fa7a49eeec14787bcc2082c59b4d2f3d3841b230a31163fd,9a80329f00c517a030a88e1c4d78f646d4bd05e75e7f921037e8028db915a5f7,1224.0,1416.0,oo-SHEE-tah
usciti,False,uscire,to go out,verb,gone out,"core,verb",,,masculine,plural,participle,past,False,False,False,,,,,past participle masculine plural,Siamo usciti insieme.,We have gone out together.,4670ce66887e6a892c99ccdc92aaf0b6f5dc167b906c96ea8b3c205dddda8e5a,9a80329f00c517a030a88e1c4d78f646d4bd05e75e7f921037e8028db915a5f7,1224.0,1416.0,oo-SHEE-tee
uscite,False,uscire,to go out,verb,gone out,"core,verb",,,feminine,plural,participle,past,False,False,False,,,,,past participle feminine plural,Siamo uscite presto.,We have gone out early.,3054f42de25ee8774395fdbbd9dbd8acd9e4b38812fa1f80a81c361fb4531370,9a80329f00c517a030a88e1c4d78f646d4bd05e75e7f921037e8028db915a5f7,1224.0,1392.0,oo-SHEE-teh
esco,False,uscire,to go out,verb,I go out,"core,verb",,1s,,singular,indicative,present,False,False,False,,,,,,Io esco adesso.,I go out now.,ab0ededce7ca1c8d85eb6fee787bc369a84d5489c1dcd220cf6baf5e55dd38cc,3c1848c6f0b1c58bfe8ecfd6b6e4dc3b8e4d0ab8b9f4557cbad9704701c45f93,1272.0,1248.0,EH-skoh
esci,False,uscire,to go out,verb,you go out,"core,verb",,2s,,singular,indicative,present,False,False,False,,,,,,Esci stasera?,Are you going out tonight?,6598fe0f78e50d63118caa744a6b5f077f56971698ef93e4f0df28fa02c7cd4f,cc42bb94fb6562ee14c1fd3e89027e15fd70e7245a857aa2277dd540aca9b855,1320.0,1224.0,EH-shee
esce,False,uscire,to go out,verb,he goes out/she goes out/you (formal) go out,"core,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal 'Lei',Lui esce alle otto.,He goes out at eight.,b20d285bc1de4080f464938a4505c910d379cf6b07261fc930e1625089d51533,3627ccff67f43b239f38ab46f00c266dae857dbd06552bdb9ca4d695d3fac291,4824.0,1200.0,EH-sheh
usciamo,False,uscire,to go out,verb,we go out,"core,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Usciamo dopo cena.,We go out after dinner.,a1086bde76f7b25dd776db34b163950e1d09b0e2d1e5ece197c842dc14a30ac8,8fdba39bc2247c1b1617c71a0cada26ea53a8b9a305e536dc45e753b7c850048,1320.0,1416.0,oo-SHYAH-moh
uscite,False,uscire,to go out,verb,you (plural) go out,"core,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Voi uscite spesso.,You (plural) go out often.,3054f42de25ee8774395fdbbd9dbd8acd9e4b38812fa1f80a81c361fb4531370,760988b949437143b2f9148e37c6e16dd93450518031aa645c2a565b631beff3,2448.0,1392.0,oo-SHEE-teh
escono,False,uscire,to go out,verb,they go out,"core,verb",,3p,,plural,indicative,present,False,False,False,,,,,,Loro escono ogni sabato.,They go out every Saturday.,b782429e74b30e9dc0ce116d341ed2835cbc7a06f44fd9e0a2a83e4c3bbb0997,75554e957f1f1ed9ecfa71471412b6457f5b8600dcb0011b5f9f207477575d22,1344.0,1392.0,eh-SKOH-noh
uscivo,False,uscire,to go out,verb,I was going out,"core,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Da ragazzo uscivo raramente.,As a boy I went out rarely.,490d5e98131325fd64ad588452816640804bfb18c7c384aede1fd4b52a77c13b,33cecf114602f2a2e1291cfa9dcc5d006be1faf8bf9cd52d506c938dcfa4061e,1560.0,1416.0,oo-SHEE-voh
uscivi,False,uscire,to go out,verb,you were going out,"core,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Uscivi sempre tardi.,You were always going out late.,53387bb59d206b5527ab083aa377b588342ef5dd979520d38d7405f36eef0455,f5e01e18caeefebd4043bf4fece7f6384ae35c0c307e836e8746da2563f4410a,1560.0,1392.0,oo-SHEE-vee
usciva,False,uscire,to go out,verb,he was going out/she was going out/you (formal) were going out,"core,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal 'Lei',Lei usciva spesso.,She was going out often.,a2e9ed51d3aee2d6f0a3a7a538ec03fcf3dccfdc37c56cafd18e6fbf44ebb8bf,a487be4913d0c2e525e0ef91666577aed422f62806dfd6094895dacfb61d4c15,5424.0,1368.0,oo-SHEE-vah
uscivamo,False,uscire,to go out,verb,we were going out,"core,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Uscivamo dopo scuola.,We were going out after school.,1077ff9a84a3a8157fd6d95a6696f49dcd4dd0fa0fcd18de9393857dcf0cb0e3,faf3780441f014b490d07e4e8cbb0a55c4d7418a87969ed311702f86a5e40cf0,1560.0,1560.0,oo-shee-VAH-moh
uscivate,False,uscire,to go out,verb,you (plural) were going out,"core,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Uscivate insieme.,You (plural) were going out together.,9724320d6eca2b418901b02f431889adfb152f0d4db689494afeb1da75c9d83f,7d38697d9d9affbbaf3a2963dd994572b66a3afe7de81c9ee0dba5233e6beff3,2712.0,1536.0,oo-shee-VAH-teh
uscivano,False,uscire,to go out,verb,they were going out,"core,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Uscivano ogni sera.,They were going out every evening.,7786212e47b661cc6a519460376cd2235b3d73d575b84c0096e189e269b9e100,ac116a3b0d59b9ab11584c533e1e093a8a90a10ba708c54fddcd2ca465849052,1560.0,1512.0,oo-shee-VAH-noh
sono uscito,False,uscire,to go out,verb,I have gone out,"core,verb",,1s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Sono uscito alle nove.,I have gone out at nine.,83fed611a3f073c8a7bb3edc2ea571c025ae30e8a0aa5e8ff1460557926e699d,2860f18954d479103a9906f55fb914a891d2f819ee2bbf01070066c5b44feebc,1464.0,1848.0,SOH-noh oo-SHEE-toh
sono uscita,False,uscire,to go out,verb,I have gone out,"core,verb",,1s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Sono uscita alle nove.,I have gone out at nine.,1629325b975cb05c4fe268ee3173825d9ab17647cc7ab6eabbd6b6dfc47db65c,2860f18954d479103a9906f55fb914a891d2f819ee2bbf01070066c5b44feebc,1464.0,1848.0,SOH-noh oo-SHEE-tah
sei uscito,False,uscire,to go out,verb,you have gone out,"core,verb",,2s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Sei uscito con noi?,Did you go out with us?,8e100889b75ebc1fca4f1995587d602950fd947ff259d4d4c14383bd66f13543,c02edd1742efca1bcd695c63efcfa19e2202df37e9d6e60c780b62f928beb632,1512.0,1824.0,SAY oo-SHEE-toh
sei uscita,False,uscire,to go out,verb,you have gone out,"core,verb",,2s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Sei uscita con noi?,Did you go out with us?,5826aebd835e73b84b8f9c14e7b015d3a870a5b02caadeb996d503bc83bb5012,c02edd1742efca1bcd695c63efcfa19e2202df37e9d6e60c780b62f928beb632,1512.0,1848.0,SAY oo-SHEE-tah
è uscito,False,uscire,to go out,verb,he has gone out/you (formal) have gone out,"core,verb",,3s,masculine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject; also used as formal 'Lei',È uscito subito.,He has gone out right away.,27ddb891851268c1e32de1691f1b2e0db6c75b134bbe3f975f2394b9ed3b42ae,b305a492484f724e1274b9a20fcbea5c49c99f6287a3a18f32ce42d4fc3ec7c1,3816.0,1536.0,EH oo-SHEE-toh
è uscita,False,uscire,to go out,verb,she has gone out/you (formal) have gone out,"core,verb",,3s,feminine,singular,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject; also used as formal 'Lei',È uscita presto.,She has gone out early.,c5b6b1e7c61e2edda73b5d7aba9008b343f0787ce1ff6024a3c7a32500959a4a,ce48d92a50186fedc7b81809baa5a8626c460514c2bc6261154071deceeba553,3840.0,1536.0,EH oo-SHEE-tah
siamo usciti,False,uscire,to go out,verb,we have gone out,"core,verb",,1p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Siamo usciti dopo cena.,We have gone out after dinner.,5b58dba0ba5f695ae67745ff0cf2a11714fa020b13c3f3f9e5d1f0274183291f,6d2a8fcfe6c8cdf22c7c8b9c29979ffbc387e3b79547325b45237cfc75ce25ce,1536.0,1896.0,SYAH-moh oo-SHEE-tee
siamo uscite,False,uscire,to go out,verb,we have gone out,"core,verb",,1p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Siamo uscite dopo cena.,We have gone out after dinner.,2c96600a3e1a501e44086db87b77740e1f1088272acaebbf9f17967219f15765,6d2a8fcfe6c8cdf22c7c8b9c29979ffbc387e3b79547325b45237cfc75ce25ce,1536.0,1872.0,SYAH-moh oo-SHEE-teh
siete usciti,False,uscire,to go out,verb,you (plural) have gone out,"core,verb",,2p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Siete usciti tardi.,You (plural) have gone out late.,d88d9bb2878969b3f6a5c839764d20027431ddf2e49ff9a56660fe5b2bfda24c,4df2d26c2454cbf1be17f7c49a5e63c311009b8227df2cf23c4e5b275648061e,2640.0,1920.0,SYEH-teh oo-SHEE-tee
siete uscite,False,uscire,to go out,verb,you (plural) have gone out,"core,verb",,2p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Siete uscite tardi.,You (plural) have gone out late.,7cd8b9db3653882dc7bdb2ad02381a5a3bb92a8943629b58fe994e72144949f0,4df2d26c2454cbf1be17f7c49a5e63c311009b8227df2cf23c4e5b275648061e,2640.0,1896.0,SYEH-teh oo-SHEE-teh
sono usciti,False,uscire,to go out,verb,they have gone out,"core,verb",,3p,masculine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Sono usciti ieri sera.,They went out last night.,00c70ee6674c8692202fafe9892d9e21e8dd42919a57f0f22eef97e7958d1002,5bc5acf9ed6b071a1ccac35e42b4dd0c9d9e2d332f1df497c1441bb0767c05f2,1536.0,1848.0,SOH-noh oo-SHEE-tee
sono uscite,False,uscire,to go out,verb,they have gone out,"core,verb",,3p,feminine,plural,indicative,passato prossimo,False,False,True,,,,,used with auxiliary essere; participle agrees with subject,Sono uscite insieme.,They went out together.,f931c16ac18f97b4a95cc81516950c974aa3acc13163cbab69dc9ed06a89c3f2,5bc5acf9ed6b071a1ccac35e42b4dd0c9d9e2d332f1df497c1441bb0767c05f2,1536.0,1824.0,SOH-noh oo-SHEE-teh
uscii,False,uscire,to go out,verb,I went out,"core,verb",,1s,,singular,indicative,passato remoto,False,False,False,,,,,,Io uscii quella sera.,I went out that evening.,31ee671c4effe72a0b356a717e0c25b61c92e8beb9946edcd2b6ea054d842561,4fbb9565ff6d8c88511bbb45f3c8dd0ad3ce20726e6bc92d929619864afe6647,1320.0,1344.0,OO-sheeee
uscisti,False,uscire,to go out,verb,you went out,"core,verb",,2s,,singular,indicative,passato remoto,False,False,False,,,,,,Tu uscisti in fretta.,You went out quickly.,a5d3725b2cc123a6fd94b88d5a357ad17eafe66194985cf8c3fc789ed54c2712,def41e07bc8c014a0db30996f9e2c7f5fa2e032ff38ca793e077223c5cd3df68,1368.0,1512.0,oo-SHEE-stee
uscì,False,uscire,to go out,verb,he went out/she went out/you (formal) went out,"core,verb",,3s,,singular,indicative,passato remoto,False,False,False,,,,,also used as formal 'Lei',Lui uscì di corsa.,He went out running.,d1caf5286fba46cdd7acf024d19ec2bc4d01f1d29013b944f7a2ec4d51d0d496,8f02b2660612300fb9edbaca21bccd90a4bce2b237902419dd9c5567479be243,4728.0,1176.0,oo-SHEE
uscimmo,False,uscire,to go out,verb,we went out,"core,verb",,1p,,plural,indicative,passato remoto,False,False,False,,,,,,Noi uscimmo insieme.,We went out together.,3e6fb9bdce520b6cb30cb658b13132a0fe7b1f0676b81e456cbfd9ddbeeb28fb,727264b60a2316ae3a47f23f10e452f29ebf4932390530146e27a33982b23ebe,1368.0,1464.0,oo-SHEEM-moh
usciste,False,uscire,to go out,verb,you (plural) went out,"core,verb",,2p,,plural,indicative,passato remoto,False,False,False,,,,,,Voi usciste ieri sera.,You (plural) went out last night.,6653ce692b4acc6e8b5083ed9fee9bb6bcfd9f190637a9a91e273e3d7fccbde5,b4ae4bce2e883bccbb67aba760be35dcfcd7aea39f0056dab9abe3f2604fc6ff,2424.0,1488.0,oo-SHEE-steh
uscirono,False,uscire,to go out,verb,they went out,"core,verb",,3p,,plural,indicative,passato remoto,False,False,False,,,,,,Loro uscirono subito.,They went out immediately.,ea5309f280d82b1fe1a2246b9c52de63e0f70c5c400fc21d81d80638fb7d17fb,b31d107067e62f6c055c92656710f4e63d7b221fdf784bd8ef8f803849c92940,1368.0,1536.0,oo-shee-ROH-noh
