term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,english_audio_hash,english_duration_ms,italian_audio_hash,italian_duration_ms,pronunciation
ritornare,True,ritornare,to return,verb,to return,"core,movement",,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb; often uses auxiliary essere in compound tenses,Voglio ritornare domani.,I want to return tomorrow.,9c04f6a1add3270c3c6671eaa6f462e04f7969fdea9edbd6138f5bf9b58d13f8,1344.0,11c1a68ca146c56b448509c5e8fa6bc8d447bd3909d728b0b4a2eb5daef196f2,1608.0,ree-tohr-NAH-reh
ritornando,False,ritornare,to return,verb,returning,"core,movement",,,,,gerund,,False,False,False,,,,,gerund form,Sto ritornando a casa.,I am returning home.,c1016fd03c41337e89e571cd1cadaec7dec62064591370538329254c959d2f72,1224.0,2f41c72e2c56cef348a94ab6a3f8d8f2005e3522c7f14d5c9570c55f1a3241dc,1728.0,ree-tohr-NAHN-doh
ritornato,False,ritornare,to return,verb,returned,"core,movement",,,masculine,singular,participle,past,False,False,False,,,,,past participle; agrees in gender and number; used with auxiliary essere,Sono ritornato ieri.,I returned yesterday.,da1b2d725b006bab3bbbe31b156e2b0ac18cb004d8bc84923c4b46c9f3564073,1248.0,007653bcb2d48d66600316f7396ba55713d27f726d1490d12f23e3170b3ba57a,1680.0,ree-tohr-NAH-toh
ritornata,False,ritornare,to return,verb,returned,"core,movement",,,feminine,singular,participle,past,False,False,False,,,,,past participle; agrees in gender and number; used with auxiliary essere,Sono ritornata ieri.,I returned yesterday.,da1b2d725b006bab3bbbe31b156e2b0ac18cb004d8bc84923c4b46c9f3564073,1248.0,8aa05519ae60bf8d51a34d3b2761000e1390733bd671732f2c5631dfae9746c9,1680.0,ree-tohr-NAH-tah
ritornati,False,ritornare,to return,verb,returned,"core,movement",,,masculine,plural,participle,past,False,False,False,,,,,past participle; agrees in gender and number; used with auxiliary essere,Siamo ritornati tardi.,We returned late.,da1b2d725b006bab3bbbe31b156e2b0ac18cb004d8bc84923c4b46c9f3564073,1248.0,10d522881370dc155a3e4d34daf412518b47eac498f355922d7144a4b151fbc2,1680.0,ree-tohr-NAH-tee
ritornate,False,ritornare,to return,verb,returned,"core,movement",,,feminine,plural,participle,past,False,False,False,,,,,past participle; agrees in gender and number; used with auxiliary essere,Siete ritornate in tempo.,You have returned in time.,da1b2d725b006bab3bbbe31b156e2b0ac18cb004d8bc84923c4b46c9f3564073,1248.0,21f27d0b71a7a435cec9772e1a98da83e50aa07572a22bba930c5ad144874c85,1656.0,ree-tohr-NAH-teh
ritorno,False,ritornare,to return,verb,I return,"core,movement",,1s,,singular,indicative,present,False,False,False,,,,,,Ritorno a casa alle dieci.,I return home at ten.,d36b6d2ef38b405fde8d80b7c769b8b4e1ef86216167c324d08bdb32de894aa3,1344.0,a27f574c54f83599b9f966b10b462027cf7899fcdf0d5d09ac8aab3488df6e13,1512.0,ree-TOHR-noh
ritorni,False,ritornare,to return,verb,you return,"core,movement",,2s,,singular,indicative,present,False,False,False,,,,,,Ritorni domani?,Are you returning tomorrow?,9a9c610e8fd286750e7c01461ba78dc400e9e431676ec778c0ba2519b17ba8b4,1368.0,7da35eef3bccca6bffe10790d6407047294990ad114dcb1db4e534af8207d8f1,1512.0,ree-TOHR-nee
ritorna,False,ritornare,to return,verb,he returns/she returns/you (formal) return,"core,movement",,3s,,singular,indicative,present,False,False,False,,,,,,Lui ritorna stasera.,He returns tonight.,c94e75e817563e6ba4cb2cbf5174379a8598bd2fb1e8ccf2afadc99ce53c21a6,5088.0,159229b47dee2e3113e04a9778e81c606b957792a741215b64e66b3b1c6b6812,1488.0,ree-TOHR-nah
ritorniamo,False,ritornare,to return,verb,we return,"core,movement",,1p,,plural,indicative,present,False,False,False,,,,,,Ritorniamo insieme.,We return together.,32ca7561590cb412c7d2f23cfb5adbd1047a2d6ccff1ed819fdf85b5b3b0add5,1368.0,f923f98ca4d2c9ff515bb9f5553d60877e6f22821b52d86462cdf57c9e82c435,1752.0,ree-tohr-NYAH-moh
ritornate,False,ritornare,to return,verb,you (plural) return,"core,movement",,2p,,plural,indicative,present,False,False,False,,,,,,Ritornate più tardi.,You (plural) return later.,91b217df45aead692933bd2858eeaab001fdcb9fd88c02087f15573df6750551,2472.0,21f27d0b71a7a435cec9772e1a98da83e50aa07572a22bba930c5ad144874c85,1656.0,ree-tohr-NAH-teh
ritornano,False,ritornare,to return,verb,they return,"core,movement",,3p,,plural,indicative,present,False,False,False,,,,,,Loro ritornano domani.,They return tomorrow.,a7a35bf24830d1e3b4ec8f723fbb6e3b2781b58123a27e6755c24d61ee422391,1416.0,85e44bfa8cec906be8b5a41abfc4fe85c27c76618a1e0b5653754b5671ff0933,1632.0,ree-tohr-NAH-noh
ritornavo,False,ritornare,to return,verb,I was returning,"core,movement",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Ritornavo ogni estate.,I was returning every summer.,f03980e38eb394d49797baf644a30e04964edfdd8f15f7df6e3fd26869a7afdc,1536.0,50aa0700ee7e157b67d84ef18705a124b2d8a2e295ea721244f61a4ecf4db9bb,1656.0,ree-tohr-NAH-voh
ritornavi,False,ritornare,to return,verb,you were returning,"core,movement",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Ritornavi spesso a casa.,You were returning home often.,db0c58e23b89be14350907d0f07211986f175fe0293fa447ceb66a8ada755b24,1560.0,cb204f7c9fc6c52e073b0ff970ed7229eee1f230691794cce7e6d87f9de85f51,1656.0,ree-tohr-NAH-vee
ritornava,False,ritornare,to return,verb,he was returning/she was returning/you (formal) were returning,"core,movement",,3s,,singular,indicative,imperfect,False,False,False,,,,,,Lei ritornava ogni mese.,She was returning every month.,01b6a7ab4470b4f34b612bbd8b293870ba09ac59d4d9cb6ca9b875cafc5db382,5424.0,834fe0c08b3af4b7d6760b449b56786a5f006ab97cb5abbdacb681f5b68a7229,1632.0,ree-tohr-NAH-vah
ritornavamo,False,ritornare,to return,verb,we were returning,"core,movement",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Ritornavamo insieme da giovani.,We used to return together when young.,45ea92465ad4669a836757ddef3d116711462bcb0afd21bdc1ec0d79f7d057e4,1560.0,6941e0bc8b027b50132a62df87e83f0386d47f4b620f5e3ef42b89496618aca9,1800.0,ree-tohr-nah-VAH-moh
ritornavate,False,ritornare,to return,verb,you (plural) were returning,"core,movement",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Ritornavate sempre stanchi.,You were always returning tired.,75e60c863adba486a1dc2e7c4e1a5d32c35abaaf838fbd9a6e8c6bd79aafde0a,2664.0,a03954118ff5ad598ab7e12968a2b07e05866d931d8a52f80ce5f85b372f5e0f,1776.0,ree-tohr-nah-VAH-teh
ritornavano,False,ritornare,to return,verb,they were returning,"core,movement",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Ritornavano a fine estate.,They were returning at the end of summer.,b7c2ee63fef3d591b6998d6229a18a6dbc721e494575cdd5085107c7d7e895b7,1560.0,4178ccc14c0541484aeaad47a02d42cf11452164fc8d6ede442e0339872a0140,1776.0,ree-tohr-nah-VAH-noh
