term_italian,is_base,base_lemma_italian,base_lemma_english,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english,italian_audio_hash,english_audio_hash,english_duration_ms,italian_duration_ms,pronunciation
mancare,True,mancare,to be missing; to lack; to miss,verb,to be missing/to lack,"core,verb",,,,,non-finite,infinitive,False,False,False,,,,,regular -are verb; usually with auxiliary essere; can take avere when transitive,Non voglio mancare all'appuntamento.,I do not want to miss the appointment.,fd93bcf9985cd96d7437441c6b061e7ab1e1154908b4ccca8ac0b4f34bac2005,b53f92b6da2e4f3fd39d6077139a3242c73e704d8497fe96467080bc11383c08,2496.0,1440.0,mahn-KAH-reh
mancando,False,mancare,to be missing; to lack; to miss,verb,missing,"core,verb",,,,,gerund,,False,False,False,,,,,gerund form,Sto mancando spesso.,I am missing often.,6c1b989601770c8a076e3c78c61f698763b81191320cf0f97933bb48fd5d2997,0579a5336d2bd2722f0e2e266ce7f6a15a5d687989a6917cfc7e09da9dfc65b8,1080.0,1584.0,mahn-KAHN-doh
mancato,False,mancare,to be missing; to lack; to miss,verb,missed,"core,verb",,,masculine,singular,participle,past,False,False,False,,,,,past participle masculine singular,È mancato alla lezione.,He was missing from the class.,305ca2061c9aa2c47c1b993c996eb543304fddbba4813361c4d3909aed5ff783,0a361d1eec60d2aeb49b10c34b31f8b933104da0993391356a107d2cc4a7f210,1056.0,1536.0,mahn-KAH-toh
mancata,False,mancare,to be missing; to lack; to miss,verb,missed,"core,verb",,,feminine,singular,participle,past,False,False,False,,,,,past participle feminine singular,È mancata oggi.,She was missing today.,fd1bd82533e8ca14ad49b52399c3d2566fc68af4fee6163a54dd7f46e8ae9ed8,0a361d1eec60d2aeb49b10c34b31f8b933104da0993391356a107d2cc4a7f210,1056.0,1536.0,mahn-KAH-tah
mancati,False,mancare,to be missing; to lack; to miss,verb,missed,"core,verb",,,masculine,plural,participle,past,False,False,False,,,,,past participle masculine plural,Sono mancati spesso.,They were often missing.,4d7eb52c6b42a8ce554fee48ef1c0baa7da066e3b30250421db201a716c5fda4,0a361d1eec60d2aeb49b10c34b31f8b933104da0993391356a107d2cc4a7f210,1056.0,1512.0,mahn-KAH-tee
mancate,False,mancare,to be missing; to lack; to miss,verb,missed,"core,verb",,,feminine,plural,participle,past,False,False,False,,,,,past participle feminine plural,Sono mancate tre persone.,Two people were missing.,eff966283b814a4c7799b8b69a321000c4358388c247f8145d58b9c4e4196ecd,0a361d1eec60d2aeb49b10c34b31f8b933104da0993391356a107d2cc4a7f210,1056.0,1488.0,mahn-KAH-teh
manco,False,mancare,to be missing; to lack; to miss,verb,I am missing,"core,verb",,1s,,singular,indicative,present,False,False,False,,,,,,Manco domani.,I am missing tomorrow.,67ad490dc52bdfd7bb1edd58bda6252277050d85943d2d432561abd1614ebec5,ac625b53574bb7dc2631f8c5271f119f5ad6b3ab7fe88719be38b8020ea727bc,1368.0,1368.0,MAHN-koh
manchi,False,mancare,to be missing; to lack; to miss,verb,you are missing,"core,verb",,2s,,singular,indicative,present,False,False,False,,,,,,Mi manchi tanto.,I miss you a lot.,820bbd833b6b1b0429847aff63a6f9db17a4f1402e8273dbf9341128a536c5a7,411ec7f563652ade087acfeb6c155b665a25417559abc13885f8b918aff2613c,1416.0,1344.0,MAHN-kee
manca,False,mancare,to be missing; to lack; to miss,verb,he is missing/she is missing/it is missing/you (formal) are missing,"core,verb",,3s,,singular,indicative,present,False,False,False,,,,,also used as formal Lei,Mi manca il tempo.,I am missing time.,c03ecf5eb2f3204f039026fa513f2c3069b7030100b6e1378584c51c88c25714,19f69a0c99787a2b4c08e3fbaa8a02c8b6c73829b126ef8a32e8e93e3a0642bf,6552.0,1320.0,MAHN-kah
manchiamo,False,mancare,to be missing; to lack; to miss,verb,we are missing,"core,verb",,1p,,plural,indicative,present,False,False,False,,,,,,Manchiamo solo oggi.,We are missing only today.,5cafc0a272a9248f496eefd92bf4f3534379abf990115098c9a29d35199a1696,4de602255da803c304924e84f3a88f7cddd5394e1ce76b045f8124863ad1602f,1392.0,1536.0,mahn-KYAH-moh
mancate,False,mancare,to be missing; to lack; to miss,verb,you (plural) are missing,"core,verb",,2p,,plural,indicative,present,False,False,False,,,,,,Mancate spesso.,You are missing often.,eff966283b814a4c7799b8b69a321000c4358388c247f8145d58b9c4e4196ecd,1b342fb63ad6c9775d8f05e0b699c4686b46edc28751f734cf41c36a9567b75b,2496.0,1488.0,mahn-KAH-teh
mancano,False,mancare,to be missing; to lack; to miss,verb,they are missing,"core,verb",,3p,,plural,indicative,present,False,False,False,,,,,,Mi mancano i miei amici.,I miss my friends.,8a4f2de834254d2bc8eac56cbd5c6c53481528f3bc312724d9884122196e038e,51468ccaa6d5edb1836636bac9a1a5510b88db951e1cabbeeac5c1263435675c,1392.0,1440.0,mahn-KAH-noh
mancavo,False,mancare,to be missing; to lack; to miss,verb,I was missing,"core,verb",,1s,,singular,indicative,imperfect,False,False,False,,,,,,Mancavo spesso da casa.,I was often absent from home.,1ea4b2e1c2115fd180fd97af0ebda229335c5f95c9617fb44df4685681d056e8,b32f5b6d19595515aca9e1d2024b70d0e2ff05f42f9e2ed3465cf36381dcde6f,1416.0,1488.0,mahn-KAH-voh
mancavi,False,mancare,to be missing; to lack; to miss,verb,you were missing,"core,verb",,2s,,singular,indicative,imperfect,False,False,False,,,,,,Mancavi spesso.,You were missing often.,78ccbd11c2c357226b09524df1b66897d8d81d8b91212f767dd77cd907d950c3,85c2b2c0d5266e30e1f9c1f5e8d1266ac306d72d7869e10bf528a7d46970cd0f,1416.0,1488.0,mahn-KAH-vee
mancava,False,mancare,to be missing; to lack; to miss,verb,he was missing/she was missing/it was missing/you (formal) were missing,"core,verb",,3s,,singular,indicative,imperfect,False,False,False,,,,,also used as formal Lei,Mi mancava il coraggio.,I was lacking courage.,8a0122b1121637be0f4c37b7d517e5b56864201d296ff4880627a1e673ce75b1,35891fbeba42c08b2fc6d6569cf4869b54ff7ca1b4090f985f58efc3f97d725b,6576.0,1488.0,mahn-KAH-vah
mancavamo,False,mancare,to be missing; to lack; to miss,verb,we were missing,"core,verb",,1p,,plural,indicative,imperfect,False,False,False,,,,,,Mancavamo a scuola.,We were missing from school.,dddae38d062d121615b2151bc19ab15c0a2adafff15af8fc68d2a7fc854a86fc,d83fc05840f1cf1ad13cf315677979bdf5ce56a57b0c3b69bba7aa2d396b225d,1416.0,1632.0,mahn-kah-VAH-moh
mancavate,False,mancare,to be missing; to lack; to miss,verb,you (plural) were missing,"core,verb",,2p,,plural,indicative,imperfect,False,False,False,,,,,,Mancavate ieri.,You were missing yesterday.,ed0aa23c4b1624f2a162efab3f20ff0f5934dca8ac7e49c0baf76da43e5b9607,e711f180df27f345c00f8ef8a38ad910969b2ba2a7af0f41cdfdfe0cab1a214f,2520.0,1632.0,mahn-kah-VAH-teh
mancavano,False,mancare,to be missing; to lack; to miss,verb,they were missing,"core,verb",,3p,,plural,indicative,imperfect,False,False,False,,,,,,Mi mancavano i miei amici.,I was missing my friends.,09767d8d94e880e967d16bb78d2e76519d097bec54f823f5102d7fe0d364f7fd,661adacbdefe42b5ad1f39a8bc23bf28f8cf0ad627d9e4a722a684418bca16d7,1416.0,1608.0,mahn-kah-VAH-noh
